iso,YEAR,CO2_t,flights,months_obs,ets_covered,co2_per_flight,ln_co2,ln_flights,ln_intensity,post2012,did,year_x,gdp_pc,air_psgr,air_freight,tourism,ets_eur
IT,2016,12965737.763,776477,12,1,16.698160747839278,16.377820879539545,13.562522301042048,2.815298578497497,1,1,2016.0,31391.5692898108,29120041.0,1083.244836,84925000.0,5.4
IT,2017,13502111.3,787438,12,1,17.146888135954832,16.418356623773203,13.576539916423814,2.8418167073493907,1,1,2017.0,32844.115660604,26288001.0,1437.245062,89931000.0,5.8
IT,2018,14339144.878,812516,12,1,17.6478307848707,16.47850375941906,13.607890885299831,2.8706128741192294,1,1,2018.0,35062.3364176949,27243741.0,1418.004731,93228601.5625,15.5
IT,2019,15106921.478,834690,12,1,18.098840860678816,16.530663572789443,13.63481567741484,2.895847895374603,1,1,2019.0,33812.788724868,27760301.0,1344.955151,95399000.0,24.9
IT,2020,5317375.948,367502,12,1,14.468971455937654,15.486490496776412,12.81448403979709,2.6720064569793207,1,1,2020.0,32091.4866621366,7801490.0,978.76063,38419000.0,24.8
IT,2021,6811549.22335,491982,12,1,13.845118771316836,15.734130144668784,13.10619740943933,2.6279327352294537,1,1,2021.0,36852.5425414951,2449339.0,1150.691582,,53.6
IT,2022,11431246.1381,758759,12,1,15.065714064808457,16.251861053284188,13.539439482899994,2.7124215703841923,1,1,2022.0,35653.9042103495,14670031.959,1587.2563751,,81.0
IT,2023,13628500.91835,820324,12,1,16.61355868943247,16.427673813643842,13.617454663151534,2.8102191504923097,1,1,2023.0,39279.699782164,20264734.0,1120.9870294,,83.0
IT,2024,15695754.31824,880938,12,1,17.817093051088726,16.568900808157135,13.688742527867563,2.8801582802895718,1,1,2024.0,40429.6224047352,,,,65.0
IT,2025,16599680.8964,912404,12,1,18.19334515894275,16.624894030033573,13.723838153424847,2.9010558766087247,1,1,,,,,,74.0
LI,2010,1.7349999999999999,5,5,1,0.347,0.5510074133988224,1.6094379124341003,-1.058430499035278,0,0,,,,,,14.0
LI,2012,1.222,2,2,1,0.611,0.20048886074940356,0.6931471805599453,-0.49265831981054176,1,1,,,,,,7.0
LI,2013,0.69,1,1,1,0.69,-0.37106368139083207,0.0,-0.37106368139083207,1,1,,,,,,4.5
LI,2015,1.169,2,2,1,0.5845,0.15614868248993138,0.6931471805599453,-0.5369984980700139,1,1,,,,,,7.7
LI,2016,0.74,1,1,1,0.74,-0.3011050927839216,0.0,-0.3011050927839216,1,1,,,,,,5.4
LI,2018,1.042,2,2,1,0.521,0.04114194333117521,0.6931471805599453,-0.6520052372287701,1,1,,,,,,15.5
LI,2019,1.767,3,3,1,0.589,0.5692831933375593,1.0986122886681098,-0.5293290953305504,1,1,,,,,,24.9
LI,2020,0.463,1,1,1,0.463,-0.770028224895903,0.0,-0.770028224895903,1,1,,,,,,24.8
LI,2022,0.5733,1,1,1,0.5733,-0.5563461390678,0.0,-0.5563461390678,1,1,,,,,,81.0
LI,2023,0.4914,1,1,1,0.4914,-0.7104968188950583,0.0,-0.7104968188950583,1,1,,,,,,83.0
LI,2024,3.11576,6,5,1,0.5192933333333333,1.1364731032193192,1.791759469228055,-0.655286366008736,1,1,,,,,,65.0
LI,2025,4.58516,9,6,1,0.5094622222222223,1.5228250015008715,2.1972245773362196,-0.6743995758353478,1,1,,,,,,74.0
LT,2010,186694.594,19424,12,1,9.611542112850083,12.13722937356694,9.874264693859224,2.2629646797077165,0,0,2010.0,11829.122609457,81450.0,2.6402227027027,4073000.0,14.0
LT,2011,198307.177,20429,12,1,9.707140682363306,12.197572506490367,9.924710738987654,2.272861767502714,0,0,2011.0,14261.8433787325,69445.0,2.291,4504000.0,13.0
LT,2012,220381.657,21501,12,1,10.24983289149342,12.303116126844612,9.975854724662028,2.327261402182583,1,1,2012.0,14288.1853493139,592996.0,3.056,4979000.0,7.0
LT,2013,237821.437,22370,12,1,10.631266741171212,12.379275406358312,10.015476054484175,2.3637993518741363,1,1,2013.0,15636.5252586048,1009728.0,4.99992,5264000.0,4.5
LT,2014,265986.993,24964,12,1,10.654822664637079,12.491202688072025,10.125190066053934,2.3660126220180917,1,1,2014.0,16446.1647181663,1274911.0,0.471265,5217000.0,6.0
LT,2015,282015.78500000003,26356,12,1,10.700249848231904,12.549718323531003,10.17945123203371,2.3702670914972934,1,1,2015.0,14269.8039878287,1363946.0,0.56564667,5048000.0,7.7
LT,2016,301680.4,27208,12,1,11.087930020582183,12.617123457839607,10.211266326687031,2.4058571311525756,1,1,2016.0,14934.2702840428,1046012.0,0.472,5322000.0,5.4
LT,2017,328557.776,28740,12,1,11.432072929714684,12.702467979676438,10.266045159633016,2.436422820043422,1,1,2017.0,16800.1510246099,1069268.0,0.472,5590000.0,5.8
LT,2018,388557.488,31811,12,1,12.214563767250322,12.870196412102702,10.367567420904209,2.502628991198494,1,1,2018.0,19247.2315367967,26031.0,0.0,6115000.0,15.5
LT,2019,393580.497,32791,12,1,12.002698819798114,12.883040892627701,10.397909366476442,2.4851315261512585,1,1,2019.0,19608.7943945553,40944.0,0.0,6150000.0,24.9
LT,2020,183004.805,16295,12,1,11.230733660632096,12.117267688309454,9.698613591271663,2.4186540970377925,1,1,2020.0,20428.6478157394,35027.0,2.80719338834438,2284000.0,24.8
LT,2021,228270.0302,18002,12,1,12.680259426730364,12.33828455013814,9.79823814181703,2.5400464083211087,1,1,2021.0,23882.8668916753,11289.0,,,53.6
LT,2022,364386.1772,27751,12,1,13.130560239270656,12.80596951060785,10.231027154561334,2.5749423560465154,1,1,2022.0,24946.5724005188,29256.0,1.01307936,,81.0
LT,2023,393218.9255,29015,12,1,13.552263501637084,12.882121798090738,10.275568216624709,2.606553581466029,1,1,2023.0,27983.3658256887,,1.689037593,,83.0
LT,2024,415280.71248,31219,12,1,13.302178560492008,12.936709986161361,10.348782162806907,2.587927823354453,1,1,2024.0,29603.7772588256,,,,65.0
LT,2025,443410.66719999997,32565,12,1,13.616172799017349,13.002251633610644,10.390993370980501,2.6112582626301424,1,1,,,,,,74.0
LU,2010,1193563.318,26733,12,1,44.64756361051883,13.992453775720783,10.19365403628083,3.798799739439953,0,0,2010.0,110885.991378721,786920.0,4573.109,805000.0,14.0
LU,2011,1165545.215,27840,12,1,41.86584823994253,13.968699531214256,10.234229114448356,3.7344704167659,0,0,2011.0,119025.057203467,785200.0,4653.873,874000.0,13.0
LU,2012,1086204.438,28087,12,1,38.672853562146194,13.898200010378254,10.243062114822008,3.6551378955562472,1,1,2012.0,112584.676270958,781146.0,4402.974,950000.0,7.0
LU,2013,1075263.5050000001,28682,12,1,37.48913970434419,13.888076310436906,10.264025027289158,3.6240512831477485,1,1,2013.0,120000.140729859,1555788.0,5224.838626,945000.0,4.5
LU,2014,1156393.696,29453,12,1,39.26233986351136,13.96081683770857,10.29055105146374,3.67026578624483,1,1,2014.0,123678.706919314,1710624.0,5753.111628,1038000.0,6.0
LU,2015,1280871.135,30351,12,1,42.20194178116042,14.063050978628938,10.320584744874001,3.742466233754939,1,1,2015.0,105462.012584423,1830972.0,6309.473324,1090000.0,7.7
LU,2016,1417343.6030000001,32695,12,1,43.35046958250497,14.164294975516313,10.394977439995376,3.7693175355209374,1,1,2016.0,106899.293549552,1845726.0,6877.761503,1054000.0,5.4
LU,2017,1608782.268,35233,12,1,45.66123429739165,14.290988095500175,10.469738422407529,3.8212496730926473,1,1,2017.0,110193.213797228,1901012.0,7321.11217,1046000.0,5.8
LU,2018,1738839.887,37387,12,1,46.509211410383294,14.368728717217154,10.529078329395084,3.83965038782207,1,1,2018.0,116926.759593905,2099102.0,7323.03958,1018000.0,15.5
LU,2019,1772959.277,38083,12,1,46.555136858965945,14.388160616377451,10.547523267314807,3.840637349062645,1,1,2019.0,112696.649059674,2114417.0,7188.04334,1041000.0,24.9
LU,2020,1546532.255,20126,12,1,76.8425049686972,14.251525727663122,9.909767790493278,4.3417579371698425,1,1,2020.0,116860.02817236,753114.0,7344.759036,525000.0,24.8
LU,2021,1816545.2387,23808,12,1,76.29978321152554,14.412447034654784,10.077776937632818,4.334670097021966,1,1,2021.0,134965.815442152,1081478.0,8588.53476,,53.6
LU,2022,1900319.03525,34852,12,1,54.525394102203606,14.457532343330284,10.458865803351177,3.998666539979107,1,1,2022.0,123719.658915996,2060543.0,7988.843824,,81.0
LU,2023,1779237.78915,35896,12,1,49.56646392773568,14.391695622218197,10.488381147655819,3.9033144745623787,1,1,2023.0,133230.619178899,2457682.909,6873.237812727,,83.0
LU,2024,1881552.4415199999,35934,12,1,52.36134139032671,14.447607760814291,10.489439201492518,3.958168559321774,1,1,2024.0,137781.681659123,,,,65.0
LU,2025,1911783.5334,35862,12,1,53.30945104567509,14.463547151435256,10.48743351805231,3.976113633382947,1,1,,,,,,74.0
LV,2011,362196.467,36207,12,1,10.003492888115558,12.799942070104473,10.497007749286007,2.3029343208184656,0,0,2011.0,12902.574053337,3299391.0,5.313543,5538000.0,13.0
LV,2012,366689.754,34116,12,1,10.74832201899402,12.812271412572795,10.437521761439,2.3747496511337935,1,1,2012.0,13329.3499931271,2888683.0,4.057,5569000.0,7.0
LV,2013,391685.283,33525,12,1,11.683379060402684,12.878213946826552,10.42004670814988,2.4581672386766718,1,1,2013.0,14484.4715282132,2754720.0,3.759996,5822000.0,4.5
LV,2014,361507.64400000003,32855,12,1,11.003124151575104,12.798038465585615,10.399859219331969,2.398179246253647,1,1,2014.0,15185.814581236,2636612.75889877,3.510996,6246000.0,6.0
LV,2015,357593.19299999997,34062,12,1,10.498302888849743,12.787151286865424,10.435937672398781,2.351213614466643,1,1,2015.0,13321.9753140616,2527368.0,2.277996,6842000.0,7.7
LV,2016,359826.381,34125,12,1,10.544362813186813,12.7933769191003,10.437785532487261,2.35559138661304,1,1,2016.0,13838.5266823272,2843133.0,2.157,6797000.0,5.4
LV,2017,399703.456,37572,12,1,10.638333226871074,12.898478191146898,10.534014371114406,2.364463820032492,1,1,2017.0,15132.4958333982,3441024.0,2.83108,7726000.0,5.8
LV,2018,459732.626,41980,12,1,10.95122977608385,13.038400351649187,10.644948593374624,2.3934517582745625,1,1,2018.0,17252.1710428626,4058762.0,4.01487,7775000.0,15.5
LV,2019,494257.553,43972,12,1,11.240279109433276,13.11081202265611,10.691308346698754,2.4195036759573543,1,1,2019.0,17294.9751600969,4976410.0,5.1637624,8342000.0,24.9
LV,2020,194658.212,18063,12,1,10.776626916901954,12.179000540692229,9.801620926132557,2.3773796145596724,1,1,2020.0,17564.2321549354,1323070.0,4.32123,3204000.0,24.8
LV,2021,247478.16085,19706,12,1,12.558518260935754,12.419077618107695,9.88867843688242,2.5303991812252744,1,1,2021.0,20261.8887788916,1598685.0,2.31822,,53.6
LV,2022,353342.73705,28251,12,1,12.507264771158543,12.775193791358438,10.248884134178173,2.526309657180266,1,1,2022.0,20221.103686109,3664379.764,25.26366546,,81.0
LV,2023,403356.0375,31156,12,1,12.946335778020284,12.907574918642831,10.34676212203984,2.560812796602992,1,1,2023.0,22710.2637544197,4475904.0,2.3673,,83.0
LV,2024,416925.47238,32712,12,1,12.745337257887014,12.940662761498672,10.395497262044477,2.545165499454194,1,1,2024.0,23578.9663562625,,,,65.0
LV,2025,424993.824,32228,12,1,13.187098920193622,12.959829916036261,10.380590918897086,2.5792389971391745,1,1,,,,,,74.0
MC,2010,244.465,594,12,0,0.41155723905723907,5.499072149383837,6.386879319362645,-0.8878071699788085,0,0,,,,,,14.0
MC,2011,222.982,731,12,0,0.30503693570451434,5.407091050713498,6.594413459749778,-1.1873224090362808,0,0,,,,,,13.0
MC,2012,475.183,686,12,0,0.6926865889212828,6.163699992997741,6.530877627725885,-0.367177634728144,1,0,,,,,,7.0
MC,2013,436.691,632,12,0,0.6909667721518987,6.0792258511653365,6.448889394146858,-0.369663542981521,1,0,,,,,,4.5
MC,2014,458.352,610,12,0,0.7513967213114754,6.127637447875957,6.413458957167357,-0.28582150929140054,1,0,,,,,,6.0
MC,2015,319.448,506,12,0,0.6313201581027668,5.7665945062680715,6.226536669287466,-0.4599421630193944,1,0,,,,,,7.7
MC,2016,347.934,557,12,0,0.624657091561939,5.852012806615244,6.322565239927284,-0.4705524333120398,1,0,,,,,,5.4
MC,2017,311.189,488,12,0,0.6376823770491804,5.740400444635814,6.1903154058531475,-0.44991496121733376,1,0,,,,,,5.8
MC,2018,307.114,473,12,0,0.6492896405919661,5.727219014164118,6.159095388491933,-0.4318763743278154,1,0,,,,,,15.5
MC,2019,386.418,580,12,0,0.6662379310344828,5.9569196851043005,6.363028103540465,-0.40610841843616424,1,0,,,,,,24.9
MC,2020,323.051,474,12,0,0.681542194092827,5.777810205495436,6.161207321695077,-0.3833971161996398,1,0,,,,,,24.8
MC,2021,459.89035,701,12,0,0.6560490014265336,6.130988091503383,6.55250788703459,-0.4215197955312071,1,0,,,,,,53.6
MC,2022,380.67435,601,12,0,0.6334015806988352,5.94194428523207,6.398594934535208,-0.4566506493031378,1,0,,,,,,81.0
MC,2023,293.5863,481,12,0,0.610366528066528,5.682171633526309,6.175867270105761,-0.49369563657945215,1,0,,,,,,83.0
MC,2024,274.75568,460,12,0,0.5972949565217391,5.615882266409439,6.131226489483141,-0.515344223073701,1,0,,,,,,65.0
MC,2025,342.6862,513,12,0,0.6680042884990253,5.8368151596133915,6.240275845170769,-0.4034606855573784,1,0,,,,,,74.0
MD,2010,68617.307,6767,12,0,10.139989212354072,11.136300070524289,8.819813136232225,2.316486934292064,0,0,,,,,,14.0
MD,2011,74055.331,7379,12,0,10.03595758232823,11.212567809002019,8.906393407058367,2.3061744019436525,0,0,,,,,,13.0
MD,2012,80672.474,8042,12,0,10.031394429246456,11.29815270561497,8.992433087457218,2.305719618157751,1,0,,,,,,7.0
MD,2013,90605.571,8706,12,0,10.407256030323914,11.41427098020686,9.071767722112243,2.3425032580946166,1,0,,,,,,4.5
MD,2014,111060.275,9743,12,0,11.398981319921994,11.617828350931557,9.184304357425342,2.433523993506215,1,0,,,,,,6.0
MD,2015,138180.646,11376,12,0,12.146681258790437,11.836317137093372,9.339261152043022,2.4970559850503498,1,0,,,,,,7.7
MD,2016,149506.641,11227,12,0,13.316704462456578,11.915096092230959,9.32607687045878,2.5890192217721797,1,0,,,,,,5.4
MD,2017,184684.907,13683,12,0,13.497398742965725,12.126406446551675,9.52390946537981,2.6024969811718655,1,0,,,,,,5.8
MD,2018,190799.813,14127,12,0,13.506039003326963,12.158980057911986,9.555843138911664,2.6031369190003213,1,0,,,,,,15.5
MD,2019,189693.173,13793,12,0,13.752858188936418,12.153163166872766,9.53191649607552,2.6212466707972464,1,0,,,,,,24.9
MD,2020,70728.87,5394,12,0,13.112508342602892,11.166609113654712,8.593042503699674,2.5735666099550363,1,0,,,,,,24.8
MD,2021,133803.9762,8781,12,0,15.237897300990776,11.804131143723499,9.080345575359996,2.723785568363503,1,0,,,,,,53.6
MD,2022,152704.9177,10116,12,0,15.095385300514037,11.936262695665233,9.221873607789856,2.7143890878753782,1,0,,,,,,81.0
MD,2023,181631.42565,12286,12,0,14.783609445710564,12.109734778911605,9.416215681723873,2.6935190971877323,1,0,,,,,,83.0
MD,2024,255309.62072,16495,12,0,15.478000649893907,12.450232286499183,9.710812583662682,2.7394197028365017,1,0,,,,,,65.0
MD,2025,363605.48872,22574,12,0,16.107268925312308,12.803824736661074,10.024554080515571,2.7792706561455027,1,0,,,,,,74.0
ME,2010,98195.551,10805,12,0,9.087973253123554,11.49471618781725,9.287764268940986,2.206951918876264,0,0,,,,,,14.0
ME,2011,97522.331,10324,12,0,9.446176966292136,11.487836666658657,9.242226560838505,2.245610105820153,0,0,,,,,,13.0
ME,2012,92651.355,9812,12,0,9.442657460252752,11.436598856539105,9.19136140537838,2.2452374511607247,1,0,,,,,,7.0
ME,2013,108260.605,10367,12,0,10.442809395196296,11.592296608733655,9.246382963323112,2.3459136454105423,1,0,,,,,,4.5
ME,2014,110498.26499999998,10092,12,0,10.949094827586205,11.61275509845921,9.219498309760949,2.3932567886982623,1,0,,,,,,6.0
ME,2015,111357.577,10529,12,0,10.576272865419318,11.620501717070038,9.26188863385676,2.3586130832132786,1,0,,,,,,7.7
ME,2016,123131.693,11271,12,0,10.92464670393044,11.721009736387835,9.329988334242078,2.391021402145756,1,0,,,,,,5.4
ME,2017,142436.945,12309,12,0,11.571772280445204,11.86665468953464,9.418085981110297,2.4485687084243435,1,0,,,,,,5.8
ME,2018,152516.484,13392,12,0,11.38862634408602,11.935027960991384,9.502412792729256,2.4326151682621275,1,0,,,,,,15.5
ME,2019,161402.083,13912,12,0,11.601644838987925,11.991653940558745,9.54050705603412,2.451146884524627,1,0,,,,,,24.9
ME,2020,40482.844,5123,12,0,7.902175287917236,10.60863355841044,8.541495483939203,2.0671380744712393,1,0,,,,,,24.8
ME,2021,75215.4479,8805,12,0,8.54235637705849,11.228111913043396,9.083075020930307,2.1450368921130902,1,0,,,,,,53.6
ME,2022,95045.68905,10579,12,0,8.984373669533982,11.46211299233779,9.266626182986775,2.1954868093510154,1,0,,,,,,81.0
ME,2023,120415.04145,12307,12,0,9.784272483139677,11.698699733040593,9.417923485172336,2.280776247868256,1,0,,,,,,83.0
ME,2024,141491.9693,13944,12,0,10.147157867183017,11.859998240391253,9.542804587199857,2.3171936531913953,1,0,,,,,,65.0
ME,2025,153641.20412,14544,12,0,10.563889172167217,11.942375319711088,9.58493381641726,2.3574415032938276,1,0,,,,,,74.0
MK,2010,49549.108,5951,12,0,8.326181818181817,10.810719537577933,8.691314551644853,2.1194049859330804,0,0,,,,,,14.0
MK,2011,52281.305,5716,12,0,9.146484429671098,10.864394129171073,8.651024539049757,2.2133695901213137,0,0,,,,,,13.0
MK,2012,53100.933,5489,12,0,9.674063217343779,10.879949777697137,8.610501368549889,2.269448409147248,1,0,,,,,,7.0
MK,2013,66431.638,5998,12,0,11.075631543847951,11.103928697889542,8.699181359308954,2.404747338580587,1,0,,,,,,4.5
MK,2014,80527.629,6768,12,0,11.898290336879432,11.296355621912344,8.81996090128606,2.4763947206262844,1,0,,,,,,6.0
MK,2015,92105.265,7485,12,0,12.305312625250501,11.430687386733256,8.920656296853728,2.5100310898795275,1,0,,,,,,7.7
MK,2016,103097.708,8227,12,0,12.531628540172603,11.5434324389141,9.01517670716893,2.5282557317451713,1,0,,,,,,5.4
MK,2017,114483.054,8861,12,0,12.919879697551067,11.648182091023351,9.089414904047302,2.5587671869760484,1,0,,,,,,5.8
MK,2018,131545.882,9622,12,0,13.671365828310124,11.787110982291658,9.171807422259398,2.6153035600322583,1,0,,,,,,15.5
MK,2019,145902.454,10668,12,0,13.676645481814774,11.890693554108974,9.275003885301905,2.6156896688070694,1,0,,,,,,24.9
MK,2020,54671.229,4440,12,0,12.313339864864865,10.90909287197293,8.39840965542627,2.5106832165466604,1,0,,,,,,24.8
MK,2021,89444.4301,7234,12,0,12.364449834116671,11.401372818691797,8.886547412512042,2.514825406179754,1,0,,,,,,53.6
MK,2022,128559.735,9378,12,0,13.708651631477927,11.764148939114932,9.146121799649531,2.6180271394654007,1,0,,,,,,81.0
MK,2023,157068.90774999998,11624,12,0,13.512466255161733,11.964439890906998,9.36082720525012,2.603612685656879,1,0,,,,,,83.0
MK,2024,159188.399,12416,12,0,12.821230589561855,11.977843679134214,9.426741242423,2.551102436711213,1,0,,,,,,65.0
MK,2025,166674.78034,13075,12,0,12.747593142638623,12.023799769591287,9.478457288933123,2.5453424806581633,1,0,,,,,,74.0
MT,2010,302649.638,16323,12,1,18.541299883599827,12.62033110521801,9.700330435154035,2.920000670063976,0,0,2010.0,21946.6073066905,1699829.0,6.733,1815000.0,14.0
MT,2011,313606.32,16635,12,1,18.852198376916142,12.655893720316545,9.719264188452577,2.936629531863967,0,0,2011.0,23516.972445816,1673765.0,6.352,1916000.0,13.0
MT,2012,306612.405,16470,12,1,18.616418032786886,12.633339704483955,9.709295823171686,2.924043881312269,1,1,2012.0,22878.3095862582,1535101.0,5.266,2007000.0,7.0
MT,2013,331052.112,17570,12,1,18.84189595902106,12.710031080033593,9.773948181181144,2.9360828988524506,1,1,2013.0,25415.5525389054,1603404.0,3.541,2013000.0,4.5
MT,2014,347473.505,19024,12,1,18.26500762195122,12.758443696475899,9.853456618930563,2.9049870775453366,1,1,2014.0,27424.5693619702,1588165.0,3.422,2162000.0,6.0
MT,2015,361971.501,20858,12,1,17.354084811583085,12.799320761189476,9.945492846681159,2.853827914508318,1,1,2015.0,25529.6693210673,1583046.0,3.352,2383000.0,7.7
MT,2016,395418.329,22096,12,1,17.895471080738595,12.887699544233543,10.003151875649074,2.88454766858447,1,1,2016.0,26459.0644285369,1500824.0,2.442,2592000.0,5.4
MT,2017,439023.493,26005,12,1,16.882272370697944,12.99230820543182,10.166044106207172,2.8262640992246477,1,1,2017.0,30317.2611769875,1575125.0,2.63621,2944000.0,5.8
MT,2018,483138.884,29584,12,1,16.331087209302325,13.088059435815167,10.294988953626905,2.7930704821882606,1,1,2018.0,33382.280781103,2576898.0,5.14323,3232000.0,15.5
MT,2019,518275.666,30486,12,1,17.000448271337664,13.158262553432564,10.325022840821786,2.8332397126107782,1,1,2019.0,32421.9087471186,2382607.8,6.727273,3519000.0,24.9
MT,2020,199150.525,13217,12,1,15.067755542104864,12.201816224810182,9.489259158757807,2.712557066052375,1,1,2020.0,31823.422001724,549318.545,2.903530909,718000.0,24.8
MT,2021,253661.11609999998,17688,12,1,14.340859119176843,12.443754466595971,9.780641722537283,2.6631127440586893,1,1,2021.0,38078.0064279067,597724.0,2.75098,,53.6
MT,2022,383030.9416,25583,12,1,14.972088558808585,12.855871052367014,10.14968334738049,2.7061877049865237,1,1,2022.0,35658.8318250199,1964262.009,8.676285,,81.0
MT,2023,467913.34935,31105,12,1,15.04302682366179,13.05603840679569,10.34512385694912,2.71091454984657,1,1,2023.0,40932.5238774461,2387400.4,3.35594432,,83.0
MT,2024,529736.66868,35159,12,1,15.06688667709548,13.180135310509504,10.467635909983954,2.7124994005255503,1,1,2024.0,44023.6341078148,,,,65.0
MT,2025,605885.61548,39221,12,1,15.447989992096073,13.314446493901967,10.576967596620598,2.737478897281368,1,1,,,,,,74.0
NL,2010,9403220.182,263698,12,1,35.659050057262476,16.056562761128845,12.482559787936431,3.574002973192413,0,0,2010.0,51305.7338533973,26979676.6296817,6444.38161844899,10883000.0,14.0
NL,2011,9844981.195,279212,12,1,35.25987849734252,16.102472359946887,12.539726628889436,3.562745731057449,0,0,2011.0,54701.7728030611,29959476.4043769,6347.25316032084,11300000.0,13.0
NL,2012,9690433.919,273273,12,1,35.46063430708485,16.08664976294691,12.518226574500181,3.56842318844673,1,1,2012.0,50473.9442002689,31672223.9759589,6014.58854749604,11680000.0,7.0
NL,2013,9862522.679,274706,12,1,35.90210144299724,16.104252543652,12.523456713854296,3.5807958297977036,1,1,2013.0,52602.2860520766,33455251.0,5753.728484,12783000.0,4.5
NL,2014,10191528.134,281136,12,1,36.251238311706786,16.137067358037854,12.546593816997673,3.590473541040179,1,1,2014.0,53457.2234864322,33956338.0,5726.179652,13925000.0,6.0
NL,2015,10420367.37,286978,12,1,36.31068364125473,16.159272849906014,12.567160836751345,3.5921120131546673,1,1,2015.0,45793.8135434697,35687843.0,5292.794684592,15007000.0,7.7
NL,2016,10756126.931,302052,12,1,35.61018278640764,16.19098609724957,12.618354466965261,3.572631630284309,1,1,2016.0,46808.5291492503,40078714.0,4745.958515461,15828000.0,5.4
NL,2017,11123852.261,314363,12,1,35.385373790808714,16.22460221314388,12.658303648133456,3.566298565010423,1,1,2017.0,49513.6817346384,42763443.0,5855.480475616,17924000.0,5.8
NL,2018,11305351.253,323936,12,1,34.89995324076361,16.240786733799762,12.688301244398478,3.5524854894012834,1,1,2018.0,53955.0770024266,44417573.579144,5886.51490365179,18780000.0,15.5
NL,2019,11144285.299,323389,12,1,34.460928785456524,16.22643739524473,12.686611211941226,3.539826183303503,1,1,2019.0,53554.9007491475,46358457.951,5656.442,20129000.0,24.9
NL,2020,6553516.524,166599,12,1,39.33706999441773,15.695512337439338,12.023345006295905,3.672167331143432,1,1,2020.0,53467.9277413737,14748517.334,4145.02216,7265000.0,24.8
NL,2021,7287686.2242,200399,12,1,36.36588118802988,15.801696663235488,12.208065658160436,3.5936310050750504,1,1,2021.0,60141.9880911492,19349165.526,4346.39907,,53.6
NL,2022,9113507.88015,287128,12,1,31.74022693763757,16.02526825331455,12.567683388347787,3.457584864966766,1,1,2022.0,59123.318556487,35579242.0,3366.76174,,81.0
NL,2023,9873424.4712,303798,12,1,32.49996534276065,16.105357308802194,12.624118285843666,3.481239022958528,1,1,2023.0,63515.6030780019,41436802.2,3285.74816264,,83.0
NL,2024,10434766.75942,318700,12,1,32.74165911333542,16.160653746487046,12.672005500405428,3.4886482460816177,1,1,2024.0,67465.3208126875,,,,65.0
NL,2025,10644914.33496,321543,12,1,33.105725625997145,16.180592808833467,12.680886561772326,3.4997062470611406,1,1,,,,,,74.0
NO,2010,2593899.182,361631,12,1,7.172778832566898,14.768672777258974,12.79837963391404,1.9702931433449338,0,0,,,,,,14.0
NO,2011,2674237.466,380653,12,1,7.025394430097753,14.799174838235826,12.849643477959049,1.9495313602767783,0,0,,,,,,13.0
NO,2012,2796391.929,393377,12,1,7.108681821763855,14.843840547404959,12.882523718560964,1.9613168288439946,1,1,,,,,,7.0
NO,2013,3038582.103,401591,12,1,7.566360060359918,14.926901551090959,12.903189436749974,2.023712114340984,1,1,,,,,,4.5
NO,2014,3129776.12,407945,12,1,7.672054124943314,14.956472032801598,12.918887640377864,2.0375843924237325,1,1,,,,,,6.0
NO,2015,2972054.044,394294,12,1,7.53765982743841,14.904763869042071,12.884852102909973,2.019911766132099,1,1,,,,,,7.7
NO,2016,2966216.113,388475,12,1,7.635539257352468,14.902797662478063,12.869984096654935,2.0328135658231283,1,1,,,,,,5.4
NO,2017,3020390.61,365179,12,1,8.270986584661221,14.920896722046821,12.80814292331138,2.1127537987354423,1,1,,,,,,5.8
NO,2018,3129712.299,360081,12,1,8.691689644829914,14.95645164103929,12.794084285123589,2.1623673559157015,1,1,,,,,,15.5
NO,2019,3113181.945,354969,12,1,8.770292462158666,14.951155894551645,12.779785740700934,2.1713701538507117,1,1,,,,,,24.9
NO,2020,1513122.931,221201,12,1,6.840488655114579,14.22968623930467,12.306827069415759,1.9228591698889113,1,1,,,,,,24.8
NO,2021,1497818.01115,240171,12,1,6.236464898551448,14.219519947795206,12.389106448616507,1.8304134991786987,1,1,,,,,,53.6
NO,2022,2468817.1779,325216,12,1,7.591315242484995,14.719249718562613,12.692244855937494,2.027004862625121,1,1,,,,,,81.0
NO,2023,2596383.4361,328875,12,1,7.8947424890916,14.76963004855709,12.703433018342594,2.0661970302144956,1,1,,,,,,83.0
NO,2024,2752540.7058,326533,12,1,8.4295942701044,14.828034936134472,12.696286294566692,2.1317486415677784,1,1,,,,,,65.0
NO,2025,2803296.84874,333119,12,1,8.415301585139243,14.846306728478137,12.716255062483006,2.1300516659951305,1,1,,,,,,74.0
PL,2010,1653874.399,146691,12,1,11.2745458071729,14.318631213955635,11.896083612555852,2.422547601399783,0,0,2010.0,12567.7317676382,4099082.0,76.606040095,58340000.0,14.0
PL,2011,1657599.4340000001,152872,12,1,10.843054542362239,14.320880989589714,11.937356248921207,2.3835247406685065,0,0,2011.0,13867.6669408192,4448727.0598285,39.4180038679561,60745000.0,13.0
PL,2012,1725895.244,165207,12,1,10.446865108621305,14.361256455851986,12.014954512052665,2.3463019437993204,1,1,2012.0,13087.420943321,4909100.39206908,91.8311627817047,67390000.0,7.0
PL,2013,1798962.493,159544,12,1,11.275651187133331,14.40272066391044,11.980075025233058,2.422645638677382,1,1,2013.0,13621.9023794031,5002975.74866764,97.64576278,72310000.0,4.5
