country,year,month,airfare_index,source
SE,2024,10,124.36,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
SE,2024,11,124.14,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
SE,2024,12,125.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,1,87.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,2,88.11,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,3,89.38,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,4,87.75,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,5,87.96,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,6,89.07,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,7,87.85,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,8,87.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,9,86.22,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,10,86.85,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,11,86.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2010,12,86.91,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,1,86.21,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,2,86.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,3,87.23,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,4,87.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,5,88.82,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,6,91.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,7,90.99,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,8,91.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,9,91.94,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,10,92.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,11,92.35,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2011,12,92.64,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,1,92.56,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,2,93.18,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,3,94.02,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,4,94.25,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,5,94.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,6,95.76,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,7,93.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,8,93.45,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,9,93.68,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,10,94.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,11,94.25,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2012,12,95.14,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,1,95.49,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,2,97.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,3,97.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,4,97.83,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,5,96.04,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,6,96.47,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,7,96.06,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,8,96.28,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,9,96.35,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,10,96.32,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,11,97.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2013,12,97.16,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,1,97.76,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,2,97.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,3,98.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,4,98.25,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,5,98.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,6,98.02,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,7,97.74,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,8,97.36,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,9,97.05,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,10,98.42,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,11,98.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2014,12,98.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,1,98.23,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,2,98.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,3,99.68,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,4,101.15,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,5,101.09,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,6,100.74,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,7,100.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,8,100.83,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,9,101.08,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,10,99.59,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,11,99.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2015,12,99.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,1,99.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,2,99.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,3,99.96,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,4,98.22,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,5,100.33,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,6,100.55,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,7,98.09,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,8,97.76,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,9,100.44,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,10,100.59,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,11,99.87,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2016,12,98.87,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,1,98.02,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,2,96.67,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,3,95.74,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,4,97.54,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,5,96.31,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,6,94.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,7,93.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,8,92.35,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,9,93.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,10,93.67,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,11,94.51,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2017,12,93.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,1,93.15,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,2,92.87,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,3,91.95,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,4,92.07,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,5,91.99,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,6,92.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,7,90.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,8,90.41,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,9,90.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,10,91.59,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,11,92.56,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2018,12,92.24,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,1,92.13,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,2,92.52,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,3,91.44,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,4,91.69,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,5,92.32,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,6,92.94,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,7,93.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,8,92.13,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,9,92.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,10,94.05,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,11,95.11,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2019,12,94.97,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,1,94.47,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,2,95.41,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,3,95.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,4,94.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,5,96.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,6,96.99,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,7,97.82,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,8,98.83,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,9,98.63,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,10,99.08,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,11,99.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2020,12,101.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,1,101.05,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,2,101.33,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,3,101.54,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,4,102.31,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,5,102.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,6,102.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,7,102.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,8,102.74,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,9,103.03,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,10,103.12,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,11,102.92,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2021,12,103.55,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,1,103.36,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,2,104.52,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,3,103.95,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,4,103.46,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,5,105.28,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,6,104.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,7,104.84,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,8,105.42,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,9,104.98,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,10,106.49,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,11,105.99,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2022,12,105.18,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,1,106.12,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,2,106.69,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,3,107.11,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,4,107.06,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,5,105.37,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,6,107.98,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,7,107.65,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,8,106.82,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,9,108.93,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,10,110.22,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,11,110.36,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2023,12,109.98,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,1,108.56,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,2,110.16,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,3,109.51,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,4,109.03,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,5,110.02,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,6,110.42,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,7,109.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,8,109.48,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,9,109.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,10,109.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,11,110.54,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IS,2024,12,110.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,1,95.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,2,95.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,3,95.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,4,94.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,5,95.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,6,94.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,7,95.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,8,94.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,9,94.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,10,94.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,11,94.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2010,12,94.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,1,94.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,2,95.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,3,95.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,4,94.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,5,95.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,6,95.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,7,95.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,8,96.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,9,96.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,10,96.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,11,96.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2011,12,96.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,1,95.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,2,96.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,3,97.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,4,96.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,5,97.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,6,96.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,7,96.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,8,94.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,9,95.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,10,96.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,11,95.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2012,12,96.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,1,95.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,2,96.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,3,95.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,4,95.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,5,95.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,6,96.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,7,95.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,8,94.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,9,94.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,10,94.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,11,94.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2013,12,96.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,1,95.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,2,96.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,3,95.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,4,97.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,5,96.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,6,97.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,7,96.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,8,96.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,9,97.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,10,98.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,11,98.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2014,12,99.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,1,99.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,2,99.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,3,99.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,4,99.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,5,99.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,6,99.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,7,99.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,8,100.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,9,98.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,10,100.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,11,101.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2015,12,102.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,1,102.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,2,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,3,101.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,4,102.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,5,102.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,6,103.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,7,102.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,8,103.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,9,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,10,102.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,11,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2016,12,103.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,1,103.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,2,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,3,102.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,4,102.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,5,103.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,6,104.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,7,104.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,8,104.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,9,104.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,10,103.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,11,105.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2017,12,105.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,1,101.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,2,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,3,103.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,4,102.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,5,104.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,6,104.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,7,104.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,8,105.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,9,104.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,10,104.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,11,104.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2018,12,106.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,1,105.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,2,105.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,3,105.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,4,105.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,5,107.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,6,105.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
