iso,YEAR,MONTH,CO2_t,flights,n_source,ets_covered,co2_per_flight,ln_co2,ln_flights,ln_intensity,post2012,did
MT,2018,6,46781.176,2876,1,1,16.266055632823367,10.753236178770461,7.964155718840937,2.789080459929523,1,1
MT,2018,7,49448.113,3044,1,1,16.244452365308803,10.808679176565425,8.020927718981577,2.787751457583849,1,1
MT,2018,8,48869.145,2962,1,1,16.498698514517216,10.796901494715206,7.993619994827744,2.803281499887462,1,1
MT,2018,9,46973.593,2814,1,1,16.692819118692253,10.75734087173091,7.942362237674335,2.8149786340565766,1,1
MT,2018,10,45951.79,2726,1,1,16.856856199559793,10.735348082411381,7.9105906122564775,2.824757470154903,1,1
MT,2018,11,33932.459,2105,1,1,16.11993301662708,10.432127327890244,7.652070746116482,2.780056581773762,1,1
MT,2018,12,32145.967,2061,1,1,15.59726686074721,10.378042278562267,7.630946580890459,2.747095697671809,1,1
MT,2019,1,30665.519,1886,1,1,16.25955408271474,10.330894142749733,7.542213463193403,2.7886806795563293,1,1
MT,2019,2,28093.056,1756,1,1,15.998323462414579,10.24327770734557,7.470793774195062,2.772483933150508,1,1
MT,2019,3,34319.011,2129,1,1,16.119779708783465,10.443454736170363,7.663407664893479,2.7800470712768837,1,1
MT,2019,4,45542.211,2597,1,1,17.536469387755105,10.72639488916382,7.862112211662748,2.864282677501072,1,1
MT,2019,5,48384.237,2829,1,1,17.102946977730646,10.7869293578407,7.947678571301568,2.8392507865391328,1,1
MT,2019,6,50555.076,2943,1,1,17.178075433231395,10.830818634837593,7.987184748233473,2.84363388660412,1,1
MT,2019,7,53371.747,3099,1,1,17.222248144562762,10.885036802537803,8.038834757787749,2.8462020447500547,1,1
MT,2019,8,52948.027,3119,1,1,16.975962487976915,10.877066088767807,8.045267716607803,2.8317983721600033,1,1
MT,2019,9,51079.903,2946,1,1,17.338731500339442,10.841146411162683,7.988203597022576,2.852942814140108,1,1
MT,2019,10,50314.517,2864,1,1,17.567917946927373,10.826048922798353,7.9599745280805365,2.8660743947178164,1,1
MT,2019,11,36725.353,2189,1,1,16.77722841480128,10.511222612976823,7.691200097522863,2.8200225154539598,1,1
MT,2019,12,36277.009,2129,1,1,17.039459370596525,10.498939458713666,7.663407664893479,2.8355317938201865,1,1
MT,2020,1,33819.194,2063,1,1,16.393210857973827,10.428783790116544,7.631916513071252,2.7968672770452914,1,1
MT,2020,2,31851.55,1983,1,1,16.062304589006555,10.368841325436271,7.592366128519796,2.7764751969164747,1,1
MT,2020,3,20439.329,1160,1,1,17.620111206896553,9.925216215990147,7.05617528410041,2.869040931889737,1,1
MT,2020,4,3960.951,256,1,1,15.47246484375,8.284239426931919,5.545177444479562,2.739061982452356,1,1
MT,2020,5,4429.17,293,1,1,15.116621160409556,8.395967486568829,5.680172609017068,2.715794877551761,1,1
MT,2020,6,5167.36,298,1,1,17.340134228187917,8.550117198784466,5.697093486505405,2.8530237122790623,1,1
MT,2020,7,16417.11,1211,1,1,13.556655656482247,9.706079362643637,7.099201743553092,2.606877619090545,1,1
MT,2020,8,25703.553,1782,1,1,14.423991582491583,10.154384510355033,7.485491608030754,2.668892902324278,1,1
MT,2020,9,20986.667,1392,1,1,15.076628591954023,9.951642610306276,7.238496840894365,2.7131457694119105,1,1
MT,2020,10,16829.995,1190,1,1,14.14285294117647,9.730917990096275,7.081708586105575,2.6492094039907,1,1
MT,2020,11,10596.524,818,1,1,12.954185819070904,9.268281301792852,6.706862336602747,2.561418965190104,1,1
MT,2020,12,8949.122,771,1,1,11.607162127107651,9.099310705898068,6.647688373563329,2.451622332334738,1,1
MT,2021,1,7450.6672,696,1,1,10.704981609195402,8.916058864410592,6.54534966033442,2.3707092040761726,1,1
MT,2021,2,6134.48315,644,1,1,9.52559495341615,8.721681107467338,6.467698726104354,2.2539823813629845,1,1
MT,2021,3,7282.22205,653,1,1,11.151948009188361,8.893191321266906,6.481577129276431,2.411614191990475,1,1
MT,2021,4,8237.0599,724,1,1,11.37715455801105,9.01639875097988,6.584791392385716,2.4316073585941633,1,1
MT,2021,5,10256.66245,1001,1,1,10.246416033966034,9.235682768533172,6.90875477931522,2.3269279892179506,1,1
MT,2021,6,20970.39025,1568,1,1,13.37397337372449,9.950866733641735,7.357556200910353,2.593310532731382,1,1
MT,2021,7,34505.14525,2234,1,1,15.44545445389436,10.448863729580692,7.711548979629146,2.7373147499515462,1,1
MT,2021,8,37467.82315,2421,1,1,15.476176435357289,10.531237794290124,7.791935956938058,2.739301837352066,1,1
MT,2021,9,34455.3361,2178,1,1,15.819713544536272,10.447419158496308,7.686162303492906,2.761256855003401,1,1
MT,2021,10,34347.0041,2117,1,1,16.224376051015586,10.444270076961875,7.6577552711348655,2.786514805827009,1,1
MT,2021,11,26065.0736,1750,1,1,14.894327771428571,10.168351520908175,7.4673710669175595,2.7009804539906157,1,1
MT,2021,12,26489.2489,1702,1,1,15.563600998824912,10.184494227768246,7.43955930913332,2.7449349186349257,1,1
MT,2022,1,17349.65235,1176,1,1,14.753105739795918,9.761327747710276,7.069874128458572,2.6914536192517033,1,1
MT,2022,2,17136.96535,1208,1,1,14.18622959437086,9.748993125717975,7.0967213784947605,2.6522717472232147,1,1
MT,2022,3,25687.89425,1730,1,1,14.848493786127168,10.153775119052685,7.455876687491824,2.697898431560861,1,1
MT,2022,4,34941.2273,2314,1,1,15.0999253673293,10.461422709001312,7.746732907753622,2.7146898012476908,1,1
MT,2022,5,35857.61665,2398,1,1,14.95313454962469,10.487311282317926,7.7823903355874595,2.7049209467304665,1,1
MT,2022,6,37184.92655,2524,1,1,14.732538252773374,10.523658757876609,7.8336002236611035,2.690058534215505,1,1
MT,2022,7,41918.49495,2772,1,1,15.122112175324675,10.643482415440094,7.927324360309794,2.7161580551302995,1,1
MT,2022,8,41231.4442,2634,1,1,15.653547532270311,10.626956452979794,7.876258882303226,2.7506975706765684,1,1
MT,2022,9,38731.74525,2536,1,1,15.272770208990536,10.564414833461004,7.8383433155571165,2.7260715179038884,1,1
MT,2022,10,37057.656,2464,1,1,15.039633116883119,10.52023024905331,7.80954132465341,2.710688924399899,1,1
MT,2022,11,27987.8927,1923,1,1,14.554286375455018,10.23952729207253,7.56164174558878,2.6778855464837505,1,1
MT,2022,12,27945.42605,1904,1,1,14.67721956407563,10.238008817606545,7.55171221535131,2.686296602255234,1,1
MT,2023,1,27694.49455,1737,1,1,15.943865601611975,10.228988919713911,7.459914766241105,2.7690741534728067,1,1
MT,2023,2,25298.79385,1728,1,1,14.640505700231481,10.13851199966613,7.454719949364001,2.68379205030213,1,1
MT,2023,3,31918.70145,2160,1,1,14.777176597222223,10.370947369345258,7.67786350067821,2.693083868667047,1,1
MT,2023,4,41642.691,2735,1,1,15.225846800731262,10.636881146001008,7.913886714856082,2.7229944311449255,1,1
MT,2023,5,44658.46,2925,1,1,15.267849572649572,10.706799042040984,7.981049759665957,2.7257492823750273,1,1
MT,2023,6,43588.768,2987,1,1,14.59282490793438,10.682554781469864,8.00202481821611,2.6805299632537554,1,1
MT,2023,7,46855.48315,3198,1,1,14.65149566916823,10.754823317104375,8.0702808933939,2.684542423710476,1,1
MT,2023,8,47166.03735,3118,1,1,15.127016468890314,10.761429364905482,8.044947049617722,2.7164823152877604,1,1
MT,2023,9,44343.98175,2990,1,1,14.8307631270903,10.699732279544442,8.003028666384733,2.696703613159709,1,1
MT,2023,10,45519.0459,3113,1,1,14.622244105364599,10.725886108562973,8.043342170441608,2.6825439381213654,1,1
MT,2023,11,33264.37945,2187,1,1,15.210050045724737,10.412242417259764,7.690286020676768,2.7219563965829967,1,1
MT,2023,12,35962.5129,2227,1,1,16.148411719802425,10.490232366566726,7.708410667257367,2.781821699309358,1,1
MT,2024,1,32780.04344,2139,1,1,15.324938494623657,10.397575177495234,7.668093709082406,2.729481468412829,1,1
MT,2024,2,29552.68958,1999,1,1,14.783736658329163,10.293930036628065,7.6004023345004,2.6935277021276653,1,1
MT,2024,3,37335.77172,2433,1,1,15.34556996300863,10.527707173404831,7.796880342783522,2.730826830621309,1,1
MT,2024,4,45824.27932,2988,1,1,15.336104190093709,10.73256934579755,8.002359546252707,2.730209799544842,1,1
MT,2024,5,50231.13718,3377,1,1,14.87448539532129,10.824390375946313,8.124743020385568,2.699647355560745,1,1
MT,2024,6,49799.85502,3397,1,1,14.659951433617898,10.815767351763526,8.130647968160584,2.685119383602943,1,1
MT,2024,7,53143.36162,3637,1,1,14.611867368710477,10.880748477004376,8.19891444498699,2.681834032017387,1,1
MT,2024,8,53504.32468,3537,1,1,15.127035532937517,10.8875177647573,8.17103418920548,2.71648357555182,1,1
MT,2024,9,49709.24338,3288,1,1,15.118383023114355,10.81394617829294,8.098034756176071,2.7159114221168683,1,1
MT,2024,10,49769.41268,3251,1,1,15.308954992310058,10.81515587109983,8.086717920303906,2.7284379507959233,1,1
MT,2024,11,39464.95444,2629,1,1,15.011393853176113,10.583168327701193,7.874358824729881,2.7088095029713117,1,1
MT,2024,12,38621.59562,2484,1,1,15.548146384863124,10.561566871027525,7.81762544305337,2.743941427974156,1,1
MT,2025,1,35963.44376,2408,1,1,14.934984950166113,10.490258250407367,7.786551806428712,2.7037064439786542,1,1
MT,2025,2,36131.73708,2324,1,1,15.547219053356281,10.494926901590985,7.751045117971802,2.7438817836191824,1,1
MT,2025,3,44714.00368,2857,1,1,15.65068382219111,10.708042012971047,7.957527402230773,2.7505146107402734,1,1
MT,2025,4,53273.62896,3483,1,1,15.295328440999139,10.883196721487845,8.155649270366002,2.7275474511218443,1,1
MT,2025,5,56713.39814,3676,1,1,15.428019080522306,10.94576576056712,8.209580483475577,2.736185277091542,1,1
MT,2025,6,55550.75062,3624,1,1,15.328573570640176,10.925052307487734,8.19533366716287,2.729718640324864,1,1
MT,2025,7,58429.74668,3785,1,1,15.437185384412153,10.975580400094964,8.23880116587155,2.7367792342234143,1,1
MT,2025,8,57527.71474,3773,1,1,15.247207723297112,10.960022106141194,8.235625719964311,2.724396386176884,1,1
MT,2025,9,55575.11844,3545,1,1,15.677043283497884,10.925490870004216,8.173293438966228,2.7521974310379878,1,1
MT,2025,10,58883.00692,3799,1,1,15.499606980784417,10.98330782071293,8.242493153187626,2.7408146675253056,1,1
MT,2025,11,47043.4964,2964,1,1,15.871624966261809,10.758827908041596,7.994294986415977,2.7645329216256176,1,1
MT,2025,12,46079.57006,2983,1,1,15.447391907475694,10.738124965031107,8.000684784514748,2.7374401805163577,1,1
MT,2026,1,40817.22678,2623,1,1,15.5612759359512,10.61685949628036,7.872073979866873,2.7447855164134864,1,1
MT,2026,2,41008.19644,2645,1,1,15.50404402268431,10.621527238877201,7.8804263442924,2.7411008945848017,1,1
MT,2026,3,48249.90046,3108,1,1,15.524420997425997,10.784149043759822,8.041734711487537,2.7424143322722845,1,1
MT,2026,4,58159.38904,3878,1,1,14.997263806085611,10.97094260733792,8.263074835802596,2.7078677715353225,1,1
MT,2026,5,62536.17742,4062,1,1,15.395415416051206,11.04350050698198,8.30943074214033,2.7340697648416503,1,1
MT,2026,6,62562.2298,4093,1,1,15.285177082824335,11.04391701716713,8.317033476492403,2.726883540674728,1,1
MT,2026,7,66381.1688,4217,1,1,15.74132530234764,11.103168692832119,8.34687925374656,2.7562894390855583,1,1
NL,2010,1,718585.19,18317,1,1,39.23050663318229,13.485039543930668,9.815584869360217,3.669454674570451,0,0
NL,2010,2,652994.273,18106,1,1,36.065076383519276,13.389323637929143,9.803998654035386,3.5853249838937584,0,0
NL,2010,3,747928.705,22367,1,1,33.438937050118476,13.525062938242806,10.01534193731027,3.5097210009325366,0,0
NL,2010,4,658222.875,19627,1,1,33.53660136546594,13.397298868761677,9.88466144828608,3.512637420475598,0,0
NL,2010,5,824625.39,24407,1,1,33.78642971278732,13.622684489467307,10.102625255383492,3.5200592340838153,0,0
NL,2010,6,814180.131,24929,1,1,32.65995952505115,13.609936911658192,10.123787063398602,3.48614984825959,0,0
NL,2010,7,893929.245,25494,1,1,35.06429924688162,13.703381906728275,10.146198409342867,3.5571834973854077,0,0
NL,2010,8,883884.759,24682,1,1,35.81090507252249,13.692081969999599,10.11382951201313,3.578252457986469,0,0
NL,2010,9,829704.967,23957,1,1,34.63309124681721,13.628825455135603,10.084015835708989,3.5448096194266134,0,0
NL,2010,10,854988.348,24248,1,1,35.260159518310786,13.65884311975586,10.09608941873764,3.5627537010182198,0,0
NL,2010,11,771319.394,20079,1,1,38.414233477762835,13.555857826167102,9.907429771768753,3.64842805439835,0,0
NL,2010,12,752856.905,17485,1,1,43.05730082928224,13.531630455522903,9.769098649497476,3.7625318060254265,0,0
NL,2011,1,749606.803,19854,1,1,37.755958648131354,13.527304085372105,9.896160777149667,3.631143308222437,0,0
NL,2011,2,676990.925,18654,1,1,36.29199769486438,13.425413147077832,9.833815879286808,3.5915972677910237,0,0
NL,2011,3,781501.467,22894,1,1,34.13564545295711,13.568972306001216,10.038630146478422,3.5303421595227937,0,0
NL,2011,4,821750.643,24187,1,1,33.974889113986855,13.619192274002582,10.093570577723847,3.5256216962787352,0,0
NL,2011,5,862810.659,25962,1,1,33.23359752715507,13.667950547384667,10.16438920945294,3.5035613379317274,0,0
NL,2011,6,852380.632,24868,1,1,34.27620363519382,13.655788457221568,10.121337115389228,3.53445134183234,0,0
NL,2011,7,921183.445,26066,1,1,35.340422197498654,13.733414475642565,10.168387062090664,3.5650274135518996,0,0
NL,2011,8,918404.976,26038,1,1,35.271717336200936,13.730393722651227,10.167312288457342,3.5630814341938857,0,0
NL,2011,9,861298.31,25179,1,1,34.20701020691847,13.666196192625103,10.133765592750937,3.5324305998741647,0,0
NL,2011,10,882420.449,24990,1,1,35.31094233693477,13.69042392095028,10.126231023828998,3.5641928971212824,0,0
NL,2011,11,757004.854,20679,1,1,36.60742076502733,13.537124944552264,9.936873971553762,3.600250972998503,0,0
NL,2011,12,759628.032,19841,1,1,38.28577349931959,13.540584160872838,9.895505782794471,3.6450783780783667,0,0
NL,2012,1,734260.228,20377,1,1,36.033774746037196,13.506618778824249,9.922162092800937,3.5844566860233122,1,1
NL,2012,2,707910.271,19542,1,1,36.22506759799406,13.47007262876848,9.880321274504288,3.5897513542641923,1,1
NL,2012,3,778445.251,22739,1,1,34.23392633800959,13.565053941514718,10.03183679096379,3.533217150550926,1,1
NL,2012,4,798956.207,22845,1,1,34.97291341650252,13.591061413484098,10.036487553997372,3.554573859486727,1,1
NL,2012,5,847592.205,25028,1,1,33.86575855042352,13.650154908779013,10.127750477118255,3.5224044316607594,1,1
NL,2012,6,840466.553,24450,1,1,34.37491014314928,13.641712436868861,10.104385494903019,3.5373269419658433,1,1
NL,2012,7,907062.4,25790,1,1,35.171089569600625,13.717966524966727,10.15774209887539,3.560224426091336,1,1
NL,2012,8,902384.027,25682,1,1,35.136828401214856,13.712795458993034,10.15354563639122,3.559249822601814,1,1
NL,2012,9,844023.268,24325,1,1,34.697770524152105,13.645935341918463,10.099259907054206,3.546675434864257,1,1
NL,2012,10,848593.18,24033,1,1,35.3094986060833,13.651335174951628,10.087183164883227,3.564152010068401,1,1
NL,2012,11,741745.631,20146,1,1,36.81850645289388,13.516761648011016,9.910761036502626,3.60600061150839,1,1
NL,2012,12,738994.698,18316,1,1,40.346947914391784,13.513046025344385,9.815530273776986,3.6975157515673986,1,1
NL,2013,1,738599.447,18907,1,1,39.06486735071667,13.512511032686536,9.847287502847928,3.6652235298386078,1,1
NL,2013,2,675995.975,18266,1,1,37.008429595970654,13.423942400865363,9.812796687251625,3.611145713613739,1,1
NL,2013,3,776294.635,21727,1,1,35.72949026556819,13.56228741138187,9.98631100573524,3.5759764056466294,1,1
NL,2013,4,813250.8,23159,1,1,35.115972192236285,13.60879482804246,10.050138752861821,3.5586560751806404,1,1
NL,2013,5,877661.068,25409,1,1,34.54134629462001,13.685015770754669,10.142858720954989,3.542157049799681,1,1
NL,2013,6,866618.13,24931,1,1,34.76066463439092,13.672353708909172,10.123867288027606,3.548486420881566,1,1
NL,2013,7,922606.831,26342,1,1,35.02417549920279,13.734958454153887,10.178919902558992,3.5560385515948942,1,1
NL,2013,8,922416.27,25966,1,1,35.52400331202342,13.734751886549855,10.164543268920198,3.5702086176296564,1,1
NL,2013,9,865219.256,24909,1,1,34.73520639126421,13.670738228939129,10.122984462930141,3.547753766008988,1,1
NL,2013,10,864587.424,24690,1,1,35.01771664641555,13.670007705655337,10.114153582339226,3.5558541233161116,1,1
NL,2013,11,769270.538,20717,1,1,37.13233277018873,13.553197991560415,9.93870989824589,3.6144880933145265,1,1
NL,2013,12,770002.305,19683,1,1,39.12016994360616,13.55414878733188,9.887510598012987,3.6666381893188924,1,1
NL,2014,1,770084.575,19842,1,1,38.810834341296236,13.55425562546049,9.895556182209848,3.658699443250642,1,1
NL,2014,2,697020.453,19082,1,1,36.52764138979143,13.454570033644979,9.856500761311791,3.598069272333188,1,1
NL,2014,3,801880.118,22456,1,1,35.708947185607414,13.59471439687259,10.019313118041719,3.575401278830871,1,1
NL,2014,4,829171.485,23717,1,1,34.96106105325294,13.628182270385167,10.073947369564895,3.554234900820273,1,1
NL,2014,5,892140.748,25768,1,1,34.62204082583049,13.701379188352401,10.156888691011035,3.5444904973413673,1,1
NL,2014,6,890639.362,25500,1,1,34.92703380392157,13.699694868063519,10.146433731146518,3.553261136917002,1,1
NL,2014,7,951324.239,26381,1,1,36.0609620181191,13.765610228739593,10.18039933305852,3.5852108956810738,1,1
NL,2014,8,965096.923,26086,1,1,36.99673859541517,13.779983813619499,10.169154050930228,3.610829762689271,1,1
NL,2014,9,906267.883,25674,1,1,35.299052855028435,13.717090217921847,10.153234085644872,3.5638561322769746,1,1
NL,2014,10,908173.044,25364,1,1,35.80559233559376,13.719190216518435,10.141086124819923,3.578104091698512,1,1
NL,2014,11,796811.187,21280,1,1,37.44413472744361,13.588373025063605,9.96552294345558,3.622850081608025,1,1
NL,2014,12,782918.117,19986,1,1,39.173327179025314,13.570783393514708,9.902787307421734,3.6679960860929723,1,1
NL,2015,1,777362.317,19716,1,1,39.42799335565024,13.563661823109888,9.889185767825268,3.674476055284619,1,1
NL,2015,2,710140.464,19502,1,1,36.41372495128705,13.473218066070134,9.878272303395065,3.594945762675069,1,1
NL,2015,3,809884.833,22464,1,1,36.0525655715812,13.604647335058395,10.019669306825538,3.5849780282328574,1,1
NL,2015,4,850584.763,24444,1,1,34.79728207331043,13.653679348403513,10.104140066014805,3.5495392823887055,1,1
NL,2015,5,934106.531,26461,1,1,35.30125584822947,13.747345769593268,10.183427229849748,3.5639185397435202,1,1
NL,2015,6,915857.862,26277,1,1,34.8539735129581,13.727616459126688,10.176449310831199,3.551167148295489,1,1
NL,2015,7,983625.384,26887,1,1,36.58367925019526,13.799000396229887,10.199398177401218,3.5996022188286703,1,1
NL,2015,8,989629.654,26804,1,1,36.92096903447246,13.805086065254137,10.196306409093062,3.6087796561610768,1,1
NL,2015,9,929110.305,26011,1,1,35.7198994656107,13.741982745946649,10.16627480445489,3.575707941491759,1,1
NL,2015,10,927221.205,25647,1,1,36.15320329863142,13.739947440677142,10.152181884694343,3.5877655559827977,1,1
NL,2015,11,792549.306,21400,1,1,37.035014299065416,13.583009998571123,9.971146201009942,3.6118637975611794,1,1
NL,2015,12,800294.746,21365,1,1,37.45821418207348,13.592735371295477,9.969509348078125,3.6232260232173514,1,1
NL,2016,1,795682.157,20408,1,1,38.98873760290083,13.58695508483369,9.923682259821648,3.663272825012043,1,1
NL,2016,2,751007.889,20765,1,1,36.16700645316639,13.52917143535155,9.941024156064854,3.588147279286697,1,1
NL,2016,3,844434.909,23740,1,1,35.57013096040438,13.646422935882901,10.07491666816366,3.571506267719242,1,1
NL,2016,4,892236.078,25669,1,1,34.75928466243329,13.701486037980464,10.15303931712664,3.5484467208538253,1,1
NL,2016,5,950495.433,27663,1,1,34.35981032425984,13.76473863605952,10.227851059207252,3.5368875768522687,1,1
NL,2016,6,916924.048,26478,1,1,34.62965662059068,13.728779921199783,10.184069478497602,3.544710442702181,1,1
NL,2016,7,1013172.988,28676,1,1,35.33174041009904,13.828597536667417,10.263815814972762,3.5647817216946542,1,1
NL,2016,8,1013067.913,28596,1,1,35.42690981256119,13.82849382244465,10.261022126886742,3.5674716955579067,1,1
NL,2016,9,952417.221,27617,1,1,34.48662856211754,13.766758475119738,10.226186804119793,3.540571670999947,1,1
NL,2016,10,956845.073,27364,1,1,34.967295461189885,13.771396769137516,10.21698355988089,3.5544132092566274,1,1
NL,2016,11,825130.905,22808,1,1,36.17725819887759,13.623297325456905,10.034866630592507,3.5884306948643974,1,1
NL,2016,12,844712.317,22268,1,1,37.93391040955632,13.646751395117507,10.010905949303398,3.6358454458141085,1,1
NL,2017,1,828761.566,22067,1,1,37.556603344360354,13.627687776342594,10.001838558883081,3.6258492174595127,1,1
NL,2017,2,755464.432,20936,1,1,36.08446847535346,13.535087980830902,9.949225444209981,3.5858625366209194,1,1
NL,2017,3,881942.503,25393,1,1,34.73171752057654,13.689882143521608,10.142228824473392,3.547653319048215,1,1
NL,2017,4,934832.281,26823,1,1,34.851891324609475,13.74812241357093,10.197015007403428,3.5511074061675036,1,1
NL,2017,5,996609.884,29417,1,1,33.87870564639494,13.81211468250051,10.289328017507993,3.5227866649925175,1,1
NL,2017,6,975447.303,28409,1,1,34.33585494033581,13.790651417083836,10.254461275355103,3.536190141728734,1,1
NL,2017,7,1027309.968,29479,1,1,34.84887438515553,13.842454262262507,10.291433424425355,3.551020837837153,1,1
NL,2017,8,1033224.253,29493,1,1,35.03286383209575,13.848194813602342,10.291908226035034,3.5562865875673086,1,1
NL,2017,9,985268.119,28215,1,1,34.92001130604288,13.800669085144431,10.24760903040324,3.553060054741191,1,1
NL,2017,10,985704.159,28292,1,1,34.840384525660966,13.801111546981142,10.25033435815588,3.5507771888252604,1,1
NL,2017,11,855219.983,23688,1,1,36.10351160925363,13.659114004883966,10.072723869781427,3.5863901351025387,1,1
NL,2017,12,864067.81,22151,1,1,39.008072321791346,13.669406528502797,10.00563792118106,3.6637686073217357,1,1
NL,2018,1,863695.281,23367,1,1,36.96218089613557,13.668975301550777,10.059080049588058,3.609895251962718,1,1
NL,2018,2,792741.711,22749,1,1,34.84732124488988,13.58325273633836,10.032276467369046,3.5509762689693156,1,1
NL,2018,3,895833.555,26058,1,1,34.378446350449,13.705509910191775,10.168080101762877,3.537429808428899,1,1
NL,2018,4,932999.601,27698,1,1,33.68472817531952,13.746160052176656,10.229115487402662,3.517044564773993,1,1
NL,2018,5,1006598.676,29566,1,1,34.04581871068119,13.822087558004636,10.294380331461035,3.527707226543601,1,1
NL,2018,6,985005.892,28849,1,1,34.143502097126415,13.800402901862224,10.269830609290443,3.5305722925717813,1,1
NL,2018,7,1043044.562,29976,1,1,34.79598885775287,13.857654457902445,10.308152340473523,3.549502117428921,1,1
NL,2018,8,1048448.853,29512,1,1,35.526187754133915,13.862822347018394,10.292552239276512,3.5702701077418832,1,1
NL,2018,9,995645.474,28930,1,1,34.415674870376776,13.811146523402371,10.272634397970181,3.538512125432191,1,1
NL,2018,10,1003050.864,29411,1,1,34.104616096018496,13.818556777522677,10.289124033010108,3.5294327445125693,1,1
NL,2018,11,861615.565,24416,1,1,35.288973009501966,13.666564469888625,10.102993934084184,3.5635705358044416,1,1
NL,2018,12,876671.219,23404,1,1,37.45817890104256,13.683887308248021,10.060662226908127,3.623225081339894,1,1
NL,2019,1,861054.277,23187,1,1,37.13521701815672,13.66591282091193,10.05134705577498,3.6145657651369483,1,1
NL,2019,2,781641.64,22518,1,1,34.71185895727862,13.569151653624282,10.022070268363075,3.547081385261205,1,1
NL,2019,3,899493.138,25531,1,1,35.231410363871376,13.709586703661024,10.147648679072807,3.5619380245882173,1,1
NL,2019,4,942079.587,28019,1,1,33.622884007280774,13.755845037250799,10.24063813046042,3.5152069067903797,1,1
NL,2019,5,994175.51,29885,1,1,33.266706039819304,13.809669039468666,10.305111961258355,3.504557078210311,1,1
NL,2019,6,967957.897,28906,1,1,33.486400643465025,13.782943870478075,10.271804465008787,3.5111394054692884,1,1
NL,2019,7,1019366.127,29777,1,1,34.23333871780233,13.834691547966374,10.301491562412671,3.533199985553703,1,1
NL,2019,8,1025059.673,29569,1,1,34.66670070005749,13.840261386421044,10.294481794215836,3.545779592205209,1,1
NL,2019,9,989153.631,29051,1,1,34.048866854841485,13.80460493827799,10.276808185095502,3.527796753182487,1,1
NL,2019,10,977842.079,29106,1,1,33.59589359582217,13.793103462563586,10.278699617473272,3.5144038450903143,1,1
NL,2019,11,837370.62,24116,1,1,34.7226165201526,13.638022047165451,10.090630799609297,3.5473912475561553,1,1
NL,2019,12,849091.12,23724,1,1,35.79038610689597,13.651921785800628,10.074242472958618,3.5776793128420112,1,1
NL,2020,1,817635.4,23334,1,1,35.040515985257564,13.614171794950238,10.057666803383801,3.5565049915664355,1,1
NL,2020,2,755743.387,22232,1,1,33.99349527707808,13.535457162355323,10.00928797142234,3.526169190932983,1,1
NL,2020,3,611988.477,17050,1,1,35.89375231671554,13.324468732885833,9.743905482711662,3.5805632501741704,1,1
NL,2020,4,255241.294,4234,1,1,60.2837255550307,12.449964627707718,8.350902451694811,4.099062176012907,1,1
NL,2020,5,357214.296,6205,1,1,57.56878259468171,12.786091149580022,8.733110697638708,4.052980451941315,1,1
NL,2020,6,413140.128,8440,1,1,48.95025213270142,12.931542107374533,9.040737587590003,3.8908045197845293,1,1
NL,2020,7,540834.174,14145,1,1,38.235006998939554,13.200867993282436,9.557116483735667,3.6437515095467683,1,1
NL,2020,8,597465.504,17663,1,1,33.825822566947856,13.300451827229924,9.779227335155444,3.521224492074481,1,1
NL,2020,9,555527.384,16722,1,1,33.221348164095204,13.227673182976421,9.724480496710003,3.5031926862664173,1,1
NL,2020,10,566254.241,14345,1,1,39.47397985360753,13.246798445376058,9.571156728415465,3.675641716960593,1,1
NL,2020,11,535224.411,11427,1,1,46.83857626673667,13.190441397742553,9.343734255146714,3.8467071425958395,1,1
NL,2020,12,547247.828,10802,1,1,50.66171338640992,13.212657046441645,9.287486581152837,3.9251704652888098,1,1
NL,2021,1,521065.81235,9982,1,1,52.20054221097977,13.163631632047721,9.208538750029554,3.955092882018167,1,1
NL,2021,2,443251.9652,7810,1,1,56.754412957746474,13.001893657541967,8.963160242833732,4.038733414708235,1,1
NL,2021,3,499707.3386,10942,1,1,45.66873867665875,13.121777883236065,9.300363874623772,3.821414008612294,1,1
NL,2021,4,504894.8779,11932,1,1,42.31435450050285,13.132105524014404,9.386979145634639,3.7451263783797644,1,1
NL,2021,5,532131.731,13015,1,1,40.886033883980026,13.184646352333985,9.473857817428666,3.710788534905319,1,1
NL,2021,6,561712.4732,15897,1,1,35.33449538906712,13.238745384433843,9.673885691160871,3.5648596932729713,1,1
NL,2021,7,692696.70105,21631,1,1,32.023332303176,13.448347521548078,9.981882749963502,3.466464771584577,1,1
NL,2021,8,727656.9038,23565,1,1,30.878714356036493,13.497584930099665,10.067517839357832,3.4300670907418342,1,1
NL,2021,9,699733.3977,23019,1,1,30.398079747165383,13.458454681051217,10.044075240845775,3.4143794402054417,1,1
NL,2021,10,737220.68915,22916,1,1,32.17056594300925,13.510642568884819,10.039590635528468,3.47105193335635,1,1
NL,2021,11,672158.68575,19836,1,1,33.88579782970357,13.418249731137669,9.895253747609024,3.522995983528645,1,1
NL,2021,12,695455.6485,19854,1,1,35.02849040495618,13.452322519081521,9.896160777149667,3.5561617419318545,1,1
NL,2022,1,656754.4547,17904,1,1,36.681995905942806,13.395065490471108,9.792779430551706,3.602286059919402,1,1
NL,2022,2,594833.90775,17377,1,1,34.23110477930598,13.296037498920436,9.762902771722255,3.533134727198182,1,1
