iso,YEAR,MONTH,segment,nb_flights,co2_t,co2_per_flight
IT,2021,3,cargo,15307,51620.89999999998,3.3723721173319383
IT,2021,3,lowcost,16933,32532.39999999999,1.9212425441445693
IT,2021,3,mainline,41116,86077.80000000003,2.0935353633621956
IT,2021,3,other,20831,28193.90000000001,1.3534587873841875
IT,2021,3,regional,10665,10062.199999999999,0.9434786685419596
IT,2021,4,business,33020,10483.99999999998,0.3175045427013925
IT,2021,4,cargo,15359,46167.100000000006,3.0058662673351133
IT,2021,4,lowcost,29034,55836.80000000004,1.9231521664255713
IT,2021,4,mainline,59264,104923.39999999995,1.77044073974082
IT,2021,4,other,19170,27353.900000000005,1.426911841418884
IT,2021,4,regional,16198,16055.100000000002,0.9911779232003952
IT,2021,5,business,52581,16651.500000000033,0.3166828322017465
IT,2021,5,cargo,15846,46624.10000000002,2.9423261390887303
IT,2021,5,lowcost,44404,77373.60000000002,1.7424916674173503
IT,2021,5,mainline,51125,118926.80000000009,2.3261965770171167
IT,2021,5,other,26067,31740.300000000054,1.217642996892625
IT,2021,5,regional,15441,15080.3,0.976640113982255
IT,2021,6,business,76315,25964.800000000094,0.3402319334337954
IT,2021,6,cargo,15707,45929.70000000002,2.9241548354236975
IT,2021,6,lowcost,114496,203278.2,1.7754174818334265
IT,2021,6,mainline,59510,164316.0,2.7611493866577046
IT,2021,6,other,28396,35029.80000000004,1.2336174109029454
IT,2021,6,regional,20053,19450.899999999998,0.9699745673963994
IT,2021,7,business,108969,41167.10000000011,0.37778726059705153
IT,2021,7,cargo,18021,46963.399999999994,2.6060374008101657
IT,2021,7,lowcost,244979,349966.70000000007,1.428557958029056
IT,2021,7,mainline,97970,259735.40000000026,2.6511728080024524
IT,2021,7,other,35775,42161.19999999995,1.1785101327742824
IT,2021,7,regional,29120,26011.69999999999,0.8932589285714282
IT,2021,8,business,107651,42154.10000000015,0.39158112790406174
IT,2021,8,cargo,14297,44934.899999999994,3.142960061551374
IT,2021,8,lowcost,261577,417025.3999999999,1.594273961395688
IT,2021,8,mainline,123768,289585.8000000003,2.3397469458987805
IT,2021,8,other,35642,43516.099999999926,1.22092194601874
IT,2021,8,regional,28108,27457.100000000006,0.9768428917034299
IT,2021,9,business,92202,32984.900000000096,0.3577460358777477
IT,2021,9,cargo,16883,47014.400000000016,2.7847183557424637
IT,2021,9,lowcost,283197,352562.4999999996,1.24493726981571
IT,2021,9,mainline,106554,250550.00000000026,2.3513899055877796
IT,2021,9,other,34987,42791.90000000007,1.2230800011432836
IT,2021,9,regional,23912,22687.3,0.9487830378052861
IT,2021,10,business,63604,24863.700000000063,0.3909140934532429
IT,2021,10,cargo,16943,48299.39999999995,2.8506994038836067
IT,2021,10,lowcost,219067,336543.0999999997,1.536256487741192
IT,2021,10,mainline,124367,237134.3000000001,1.9067300811308474
IT,2021,10,other,32173,41946.69999999999,1.303785783110061
IT,2021,10,regional,17953,16933.699999999993,0.943223973709129
IT,2021,11,business,44184,17752.000000000022,0.4017743979721171
IT,2021,11,cargo,18171,51513.00000000002,2.834901766551099
IT,2021,11,lowcost,168204,257754.99999999988,1.5323951867969838
IT,2021,11,mainline,99548,219524.59999999971,2.205213565315222
IT,2021,11,other,22844,32463.200000000008,1.421082122220277
IT,2021,11,regional,16609,13519.0,0.8139562887591065
IT,2021,12,business,36366,14313.600000000022,0.39359841610295393
IT,2021,12,cargo,19038,54808.9,2.878921105158105
IT,2021,12,lowcost,150844,278003.8,1.8429887831136802
IT,2021,12,mainline,90811,229452.80000000025,2.5267071169792232
IT,2021,12,other,19885,32831.80000000005,1.6510837314558735
IT,2021,12,regional,15062,13688.600000000002,0.9088168901872262
IT,2022,1,business,30212,12219.600000000006,0.40446180325698416
IT,2022,1,cargo,16031,45976.1,2.8679495976545444
IT,2022,1,lowcost,144362,218674.30000000005,1.5147635804436073
IT,2022,1,mainline,78784,195855.99999999994,2.4859870024370423
IT,2022,1,other,20150,27986.400000000027,1.3889032258064529
IT,2022,1,regional,14050,12545.699999999997,0.8929323843416368
IT,2022,2,business,38287,14233.800000000017,0.3717658735340982
IT,2022,2,cargo,14116,43644.59999999998,3.091853216208556
IT,2022,2,lowcost,128319,219579.19999999998,1.7111978740482703
IT,2022,2,mainline,53065,162339.6999999999,3.059261283331761
IT,2022,2,other,21271,30410.100000000017,1.42965069813361
IT,2022,2,regional,12447,11283.600000000006,0.9065316943841895
IT,2022,3,business,47444,17054.50000000004,0.3594658966360349
IT,2022,3,cargo,22664,49631.200000000004,2.1898693963995766
IT,2022,3,lowcost,156982,286277.2999999998,1.8236313717496262
IT,2022,3,mainline,114481,220041.3999999999,1.9220778993894174
IT,2022,3,other,25743,36664.10000000005,1.424235714563184
IT,2022,3,regional,15593,13944.100000000006,0.8942538318476243
IT,2022,4,business,57183,19596.500000000044,0.34269800465173295
IT,2022,4,cargo,13184,44318.8,3.361559466019418
IT,2022,4,lowcost,270451,394297.99999999977,1.4579276837578703
IT,2022,4,mainline,114611,272958.7000000001,2.381609967629635
IT,2022,4,other,27731,37635.60000000001,1.357167069344777
IT,2022,4,regional,22783,17970.599999999988,0.7887723302462357
IT,2022,5,business,77303,27240.80000000006,0.3523899460564281
IT,2022,5,cargo,15237,47676.500000000015,3.12899520903065
IT,2022,5,lowcost,342567,442509.2999999998,1.2917452644300234
IT,2022,5,mainline,130488,314835.5999999999,2.4127551958800804
IT,2022,5,other,37224,51561.20000000001,1.3851601117558567
IT,2022,5,regional,22719,21059.299999999996,0.9269466085655177
IT,2022,6,business,100211,37751.40000000006,0.37671912265120655
IT,2022,6,cargo,14866,48231.00000000001,3.2443831561953456
IT,2022,6,lowcost,322683,467712.6999999997,1.4494494596864407
IT,2022,6,mainline,166597,359831.2000000007,2.1598900340342304
IT,2022,6,other,42768,52951.19999999994,1.23810325476992
IT,2022,6,regional,30058,24875.200000000004,0.8275733581741967
IT,2022,7,business,121181,47801.40000000014,0.3944628283311752
IT,2022,7,cargo,15496,51331.200000000004,3.312545172947858
IT,2022,7,lowcost,356946,522596.50000000023,1.4640771993522836
IT,2022,7,mainline,222955,418430.5000000004,1.8767486712565333
IT,2022,7,other,50398,60796.299999999945,1.2063236636374448
IT,2022,7,regional,34835,28265.999999999978,0.8114252906559488
IT,2022,8,business,86538,37798.90000000013,0.43678961843352204
IT,2022,8,cargo,14100,47901.0,3.3972340425531913
IT,2022,8,lowcost,377004,543672.1000000009,1.4420857603632877
IT,2022,8,mainline,178606,445332.5,2.493379281771049
IT,2022,8,other,48276,61049.89999999983,1.2646014582815441
IT,2022,8,regional,28431,28141.200000000004,0.9898069009180122
IT,2022,9,business,89011,32894.200000000106,0.36955207783307803
IT,2022,9,cargo,14701,46873.499999999985,3.1884565675804355
IT,2022,9,lowcost,332073,488419.79999999976,1.470820572584943
IT,2022,9,mainline,162479,383357.0000000003,2.359424910296102
IT,2022,9,other,44254,57284.59999999997,1.294450219189225
IT,2022,9,regional,27652,25520.5,0.9229169680312455
IT,2022,10,business,63542,23683.300000000047,0.3727188316389167
IT,2022,10,cargo,14548,46856.899999999994,3.2208482265603515
IT,2022,10,lowcost,294833,437572.7000000003,1.4841374608676787
IT,2022,10,mainline,207534,349481.2000000005,1.6839708192392595
IT,2022,10,other,34486,43165.59999999999,1.2516847416342862
IT,2022,10,regional,26261,24138.50000000001,0.9191767259434146
IT,2022,11,business,43921,16492.600000000013,0.37550602217618023
IT,2022,11,cargo,15401,48744.899999999994,3.1650477241737547
IT,2022,11,lowcost,166697,270486.89999999973,1.6226260820530647
IT,2022,11,mainline,150482,293218.9999999998,1.9485320503448906
IT,2022,11,other,21750,27687.600000000013,1.2729931034482764
IT,2022,11,regional,22735,19369.499999999996,0.8519683307675389
IT,2022,12,business,33523,15118.80000000003,0.4509978223905984
IT,2022,12,cargo,16406,46582.8,2.8393758381080096
IT,2022,12,lowcost,168642,297592.79999999976,1.764642259935246
IT,2022,12,mainline,119158,306176.3000000004,2.5694984810084125
IT,2022,12,other,18706,29832.600000000006,1.5948144980220254
IT,2022,12,regional,21487,19325.7,0.8994135989202774
IT,2023,1,business,36172,13678.700000000012,0.37815713811788154
IT,2023,1,cargo,13667,41430.50000000001,3.0314260627789573
IT,2023,1,lowcost,159496,281323.49999999994,1.7638279329889148
IT,2023,1,mainline,135729,296420.60000000044,2.183915007109759
IT,2023,1,other,18173,24388.600000000002,1.3420238815825676
IT,2023,1,regional,21737,18493.100000000002,0.8507659750655565
IT,2023,2,business,38366,13937.000000000016,0.3632643486420272
IT,2023,2,cargo,15223,42785.700000000004,2.8105958089732646
IT,2023,2,lowcost,162653,256757.89999999982,1.5785623382292353
IT,2023,2,mainline,123023,264300.7000000004,2.1483844484364747
IT,2023,2,other,19931,26421.800000000036,1.3256635392102771
IT,2023,2,regional,19446,17137.399999999998,0.8812814974802015
IT,2023,3,business,47759,17401.100000000024,0.3643522686823431
IT,2023,3,cargo,18314,47854.399999999965,2.612995522551052
IT,2023,3,lowcost,194712,313973.1999999995,1.612500513579027
IT,2023,3,mainline,185614,312800.60000000003,1.6852209423858115
IT,2023,3,other,24010,32239.60000000002,1.3427571845064565
IT,2023,3,regional,22548,20084.8,0.8907574951215185
IT,2023,4,business,53832,18870.30000000002,0.3505405706642893
IT,2023,4,cargo,15331,42168.7,2.7505511708303434
IT,2023,4,lowcost,258294,419729.3000000003,1.6250060009136886
IT,2023,4,mainline,155071,348828.69999999984,2.2494773361879385
IT,2023,4,other,26473,35242.79999999999,1.3312733728704713
IT,2023,4,regional,24493,23380.400000000005,0.9545747764667458
IT,2023,5,business,72739,26363.80000000003,0.36244380593629316
IT,2023,5,cargo,14190,46096.4,3.248513037350247
IT,2023,5,lowcost,265153,462140.5000000003,1.7429201253615847
IT,2023,5,mainline,195710,376300.5000000007,1.922745388585155
IT,2023,5,other,34580,43069.899999999965,1.2455147484094842
IT,2023,5,regional,24989,23910.399999999987,0.9568370082836443
IT,2023,6,business,95186,37709.40000000015,0.39616540247515547
IT,2023,6,cargo,14119,45480.7,3.2212408810822293
IT,2023,6,lowcost,348957,499560.3000000004,1.4315812549970353
IT,2023,6,mainline,226788,416946.79999999976,1.8384870451699373
IT,2023,6,other,43728,54211.299999999945,1.2397388401024503
IT,2023,6,regional,26173,25370.199999999993,0.9693271692201885
IT,2023,7,business,113520,46297.50000000016,0.40783562367864834
IT,2023,7,cargo,14788,46285.30000000001,3.129922910467948
IT,2023,7,lowcost,437081,555272.3000000002,1.2704105188740764
IT,2023,7,mainline,202628,476740.3000000011,2.3527858933612387
IT,2023,7,other,48771,61192.799999999945,1.2546964384572787
IT,2023,7,regional,32041,28904.999999999996,0.9021254018289065
IT,2023,8,business,84697,37830.00000000013,0.44665100298712035
IT,2023,8,cargo,14149,42527.89999999999,3.0057177185666824
IT,2023,8,lowcost,469828,563990.300000001,1.200418663851454
IT,2023,8,mainline,295597,482419.7000000011,1.6320182545831017
IT,2023,8,other,47726,60961.79999999999,1.2773289192473702
IT,2023,8,regional,28218,28809.499999999978,1.020961797434261
IT,2023,9,business,82681,30804.50000000008,0.37257048173099117
IT,2023,9,cargo,12508,43635.3,3.488591301566997
IT,2023,9,lowcost,402961,506758.0000000004,1.2575857216951527
IT,2023,9,mainline,187296,430249.40000000066,2.297162779771061
IT,2023,9,other,52984,58143.999999999905,1.0973878906839782
IT,2023,9,regional,26500,25410.599999999988,0.9588905660377354
IT,2023,10,business,64239,24477.600000000064,0.3810395554102658
IT,2023,10,cargo,14764,46907.100000000006,3.17712679490653
IT,2023,10,lowcost,294273,473729.7999999997,1.6098310072619633
IT,2023,10,mainline,167985,414196.10000000073,2.465673125576693
IT,2023,10,other,37130,52513.69999999995,1.4143199569081593
IT,2023,10,regional,28016,25919.399999999983,0.9251641918903478
IT,2023,11,business,43034,16539.100000000035,0.3843263466096583
IT,2023,11,cargo,14918,48915.20000000001,3.2789381954685624
IT,2023,11,lowcost,193334,308984.90000000026,1.5981922476129407
IT,2023,11,mainline,133855,327574.6,2.4472346942587127
IT,2023,11,other,19659,29725.20000000001,1.5120402868915006
IT,2023,11,regional,22803,21073.6,0.9241591018725606
IT,2023,12,business,35059,14990.800000000025,0.4275877805984205
IT,2023,12,cargo,12370,45088.300000000025,3.6449717057396946
IT,2023,12,lowcost,194606,336542.69999999984,1.7293541822965368
IT,2023,12,mainline,115853,334871.20000000054,2.890483630117481
IT,2023,12,other,19886,28875.000000000022,1.4520265513426542
IT,2023,12,regional,21084,18965.800000000014,0.8995351925630817
IT,2024,1,business,37547,14030.800000000023,0.3736863131541807
IT,2024,1,cargo,12665,45217.10000000001,3.57024082116068
IT,2024,1,lowcost,176489,307526.7000000001,1.742469502348589
IT,2024,1,mainline,152251,321649.1999999993,2.1126245476220142
IT,2024,1,other,17741,24774.70000000003,1.3964658136519943
IT,2024,1,regional,21242,18029.700000000004,0.8487760097919219
IT,2024,2,business,36259,14610.700000000033,0.4029537494139395
IT,2024,2,cargo,12153,41620.6,3.424718176581914
IT,2024,2,lowcost,165112,285069.9999999996,1.7265250254372764
IT,2024,2,mainline,104971,301982.1000000001,2.87681454878014
IT,2024,2,other,19655,24688.000000000015,1.256067158483847
IT,2024,2,regional,19647,17342.6,0.8827098284725403
IT,2024,3,business,42523,17130.100000000028,0.4028431672271483
IT,2024,3,cargo,12526,45855.2,3.6608015328117514
IT,2024,3,lowcost,218293,346987.1999999996,1.5895479928353158
IT,2024,3,mainline,151508,342451.40000000026,2.260285925495685
IT,2024,3,other,22657,28330.80000000002,1.250421503288168
IT,2024,3,regional,21743,19328.4,0.8889481672262338
IT,2024,4,business,56534,20979.00000000002,0.3710864258676198
IT,2024,4,cargo,11740,44803.9,3.8163458262350938
IT,2024,4,lowcost,267463,464752.20000000007,1.7376317471949394
IT,2024,4,mainline,213856,402133.9,1.8803956868172977
IT,2024,4,other,24820,31020.799999999996,1.2498307816277194
IT,2024,4,regional,29712,25128.099999999995,0.8457222670974689
IT,2024,5,business,77460,28226.70000000006,0.36440356312935784
IT,2024,5,cargo,17807,48880.5,2.745016004941877
IT,2024,5,lowcost,376174,517015.40000000055,1.3744049296336285
IT,2024,5,mainline,234286,442261.6999999999,1.8877000759755167
IT,2024,5,other,35940,42597.999999999985,1.1852531997774063
IT,2024,5,regional,29387,29115.700000000004,0.9907680266784634
IT,2024,6,business,84090,35300.90000000011,0.4197990248543241
IT,2024,6,cargo,15110,44695.00000000001,2.9579748510919925
IT,2024,6,lowcost,416350,553890.2000000007,1.330347544133543
IT,2024,6,mainline,218955,482520.10000000044,2.2037409513370347
IT,2024,6,other,44208,58717.200000000004,1.3282030401737244
IT,2024,6,regional,30633,30820.10000000001,1.006107792250188
IT,2024,7,business,110365,44955.30000000016,0.40733294069678033
IT,2024,7,cargo,13088,47713.9,3.6456219437652813
IT,2024,7,lowcost,395961,605226.8000000016,1.528501039243768
IT,2024,7,mainline,202932,533811.9000000011,2.6304964224469334
IT,2024,7,other,47284,58645.999999999956,1.240292699433211
IT,2024,7,regional,42233,38418.5,0.9096796344091114
IT,2024,8,business,92851,37874.600000000144,0.407907292328571
IT,2024,8,cargo,13482,47643.40000000001,3.5338525441329187
IT,2024,8,lowcost,386216,622881.8000000003,1.6127809308780585
IT,2024,8,mainline,220983,556116.9,2.5165596448595595
IT,2024,8,other,46447,59813.9,1.2877882317480138
IT,2024,8,regional,35204,38398.400000000016,1.0907396886717422
IT,2024,9,business,82549,31402.30000000008,0.3804080000969131
IT,2024,9,cargo,13983,46892.599999999984,3.3535435886433516
IT,2024,9,lowcost,380016,562706.3,1.4807437055281885
IT,2024,9,mainline,218563,486461.2000000001,2.225725305747085
IT,2024,9,other,44262,54131.59999999994,1.2229813383941064
IT,2024,9,regional,32495,33194.30000000001,1.021520233882136
IT,2024,10,business,56569,25058.40000000006,0.44297053156322475
IT,2024,10,cargo,13836,51817.100000000006,3.7450925122867886
IT,2024,10,lowcost,320169,515073.19999999943,1.6087541267268206
IT,2024,10,mainline,177594,466865.10000000003,2.6288337443832566
IT,2024,10,other,33053,46510.99999999996,1.4071642513538851
IT,2024,10,regional,31325,31541.6,1.0069146049481243
IT,2024,11,business,45074,16882.70000000003,0.374555175932911
IT,2024,11,cargo,15036,52237.09999999998,3.474135408353284
IT,2024,11,lowcost,176351,337848.6999999997,1.9157742229984505
IT,2024,11,mainline,202100,352501.4000000006,1.7441929737753616
IT,2024,11,other,22554,31442.300000000003,1.3940897401791257
IT,2024,11,regional,26237,26081.4,0.9940694439150818
IT,2024,12,business,41079,15530.300000000028,0.37805934905913063
IT,2024,12,cargo,12472,48778.29999999997,3.9110246953175087
IT,2024,12,lowcost,246328,360871.8999999998,1.4650056022863815
IT,2024,12,mainline,116350,365330.4000000001,3.139926085088097
IT,2024,12,other,20753,29289.500000000004,1.41133811978991
IT,2024,12,regional,26572,26603.499999999993,1.0011854583772388
LT,2019,1,business,943,427.9999999999998,0.45387062566277814
LT,2019,1,cargo,1729,5344.300000000001,3.0909774436090234
LT,2019,1,lowcost,17020,11468.09999999999,0.6738014101057573
LT,2019,1,mainline,11717,22131.699999999983,1.888853802167789
LT,2019,1,other,2223,2199.2000000000016,0.9892937471884847
LT,2019,1,regional,4579,3469.4999999999995,0.7576981873771564
LT,2019,2,business,864,441.3999999999998,0.5108796296296294
LT,2019,2,cargo,1479,4515.000000000001,3.0527383367139964
LT,2019,2,lowcost,14964,10054.0,0.6718791766907244
LT,2019,2,mainline,10404,19362.800000000003,1.8610918877354867
LT,2019,2,other,1748,1646.9000000000003,0.9421624713958812
LT,2019,2,regional,4251,3197.5,0.7521759585979769
LT,2019,3,business,935,468.7000000000002,0.5012834224598933
LT,2019,3,cargo,1829,6289.499999999998,3.4387643521049744
LT,2019,3,lowcost,10204,11621.799999999997,1.1389455115640923
LT,2019,3,mainline,11522,20669.300000000014,1.7938986287102945
LT,2019,3,other,1538,2273.299999999999,1.4780884265279577
LT,2019,3,regional,4712,3660.4999999999995,0.776846349745331
LT,2019,4,business,1162,525.8999999999997,0.4525817555938036
LT,2019,4,cargo,1741,5620.699999999997,3.228431935669154
LT,2019,4,lowcost,11534,12662.699999999993,1.097858505288711
LT,2019,4,mainline,12490,22583.8,1.808150520416333
LT,2019,4,other,4228,3715.300000000001,0.8787369914853361
LT,2019,4,regional,4947,3852.8,0.7788154437032545
LT,2019,5,business,2061,599.9000000000003,0.29107229500242615
LT,2019,5,cargo,1728,5654.799999999999,3.2724537037037034
LT,2019,5,lowcost,30555,13697.099999999997,0.44827687776141373
LT,2019,5,mainline,13578,25003.300000000032,1.8414567683016667
LT,2019,5,other,9492,5960.0,0.627897176569743
LT,2019,5,regional,5503,4449.9,0.8086316554606577
LT,2019,6,business,1355,685.4000000000002,0.5058302583025832
LT,2019,6,cargo,1793,5733.000000000001,3.1974344673731183
LT,2019,6,lowcost,21462,13774.89999999999,0.6418274158978655
LT,2019,6,mainline,13517,25363.99999999998,1.8764518754161412
LT,2019,6,other,11136,7276.600000000005,0.6534303160919545
LT,2019,6,regional,7007,4388.9,0.6263593549307834
LT,2019,7,business,1440,674.3000000000001,0.4682638888888889
LT,2019,7,cargo,4086,5839.7,1.4291972589329418
LT,2019,7,lowcost,21969,13813.800000000005,0.6287860166598391
LT,2019,7,mainline,28790,28457.19999999995,0.9884404307051042
LT,2019,7,other,8537,7150.700000000002,0.8376127445238376
LT,2019,7,regional,7190,4183.199999999998,0.5818080667593878
LT,2019,8,business,1242,605.6999999999997,0.4876811594202896
LT,2019,8,cargo,1778,5813.699999999995,3.269797525309334
LT,2019,8,lowcost,21944,14109.100000000008,0.6429593510754652
LT,2019,8,mainline,15283,28745.300000000025,1.8808676307007803
LT,2019,8,other,8528,6687.100000000004,0.7841346153846158
LT,2019,8,regional,5670,4578.900000000001,0.8075661375661377
LT,2019,9,business,2859,639.8000000000005,0.22378454004896836
LT,2019,9,cargo,1761,5801.299999999998,3.294321408290743
LT,2019,9,lowcost,11815,13549.400000000005,1.1467964451967843
LT,2019,9,mainline,14230,27735.599999999973,1.9490934645115934
LT,2019,9,other,8633,7217.400000000004,0.8360245569327006
LT,2019,9,regional,5715,4597.099999999999,0.8043919510061242
LT,2019,10,business,1384,660.1,0.47695086705202316
LT,2019,10,cargo,1854,6036.300000000003,3.255825242718448
LT,2019,10,lowcost,30200,13854.7,0.4587649006622517
LT,2019,10,mainline,13312,26003.600000000013,1.9533954326923086
LT,2019,10,other,7302,5838.199999999998,0.7995343741440698
LT,2019,10,regional,5567,4548.400000000001,0.8170289204239268
LT,2019,11,business,1187,561.8,0.47329401853411956
LT,2019,11,cargo,2249,7668.5999999999985,3.4097821253890612
LT,2019,11,lowcost,13309,11103.300000000001,0.8342700428281615
LT,2019,11,mainline,11560,22496.59999999999,1.946072664359861
LT,2019,11,other,2488,2310.3000000000006,0.9285771704180067
LT,2019,11,regional,4694,3827.1999999999994,0.8153387302939922
LT,2019,12,business,1124,581.6000000000001,0.5174377224199289
LT,2019,12,cargo,1868,6782.200000000004,3.6307280513918654
LT,2019,12,lowcost,17867,11886.500000000004,0.6652767672244922
LT,2019,12,mainline,11505,22500.40000000002,1.9557062146892672
LT,2019,12,other,2155,2207.899999999999,1.024547563805104
LT,2019,12,regional,5932,3577.2000000000003,0.6030343897505058
LT,2020,1,business,1040,495.2999999999998,0.4762499999999998
LT,2020,1,cargo,1775,5901.900000000001,3.3250140845070426
LT,2020,1,lowcost,17512,11828.2,0.6754339881224304
LT,2020,1,mainline,11685,24442.399999999983,2.0917757809157025
LT,2020,1,other,2165,1888.0000000000005,0.8720554272517324
LT,2020,1,regional,6191,3831.7000000000003,0.6189145533839445
LT,2020,2,business,1220,562.4000000000003,0.4609836065573773
LT,2020,2,cargo,1461,4607.7,3.1537987679671455
LT,2020,2,lowcost,22265,10880.999999999998,0.4887042443296653
LT,2020,2,mainline,10233,20366.799999999992,1.9903058731554766
LT,2020,2,other,2473,1890.6,0.7644965628790942
LT,2020,2,regional,4487,3570.1,0.7956541118787609
LT,2020,3,business,1887,574.5,0.30445151033386325
LT,2020,3,cargo,1966,7333.199999999999,3.7300101729399793
LT,2020,3,lowcost,10147,7055.499999999997,0.6953286685719915
LT,2020,3,mainline,18406,12953.89999999999,0.703786808649353
LT,2020,3,other,3462,2236.3999999999983,0.6459849797804732
LT,2020,3,regional,3874,1909.7000000000003,0.49295302013422826
LT,2020,4,business,398,161.2,0.4050251256281407
LT,2020,4,cargo,2337,8516.999999999998,3.6444159178433884
LT,2020,4,lowcost,222,228.8,1.0306306306306308
LT,2020,4,mainline,1205,2852.5,2.367219917012448
LT,2020,4,other,2031,2469.999999999999,1.2161496799606102
LT,2020,4,regional,221,197.50000000000003,0.8936651583710409
LT,2020,5,business,630,252.59999999999982,0.40095238095238067
LT,2020,5,cargo,2364,9018.700000000003,3.8150169204737745
LT,2020,5,lowcost,411,391.3,0.9520681265206813
LT,2020,5,mainline,1794,4162.300000000002,2.320122630992197
LT,2020,5,other,3551,4549.3,1.2811320754716982
LT,2020,5,regional,492,198.10000000000005,0.40264227642276434
LT,2020,6,business,1181,478.5999999999997,0.40524978831498704
LT,2020,6,cargo,2205,7947.099999999992,3.6041269841269807
LT,2020,6,lowcost,2360,2363.4000000000005,1.001440677966102
LT,2020,6,mainline,1885,4392.999999999998,2.33050397877984
LT,2020,6,other,3093,2979.5,0.9633042353701907
LT,2020,6,regional,435,326.4,0.7503448275862068
LT,2020,7,business,1536,676.2000000000005,0.44023437500000034
LT,2020,7,cargo,2170,7981.899999999999,3.6782949308755755
LT,2020,7,lowcost,7831,6352.5,0.8111990805771933
LT,2020,7,mainline,3191,6901.899999999998,2.1629269821372605
LT,2020,7,other,3474,3043.9999999999995,0.8762233736327
LT,2020,7,regional,1270,913.2000000000002,0.7190551181102364
LT,2020,8,business,3997,857.8000000000021,0.21461095821866452
LT,2020,8,cargo,2227,8206.4,3.684957341715312
LT,2020,8,lowcost,10480,7916.500000000005,0.7553912213740462
LT,2020,8,mainline,3955,8732.700000000004,2.208015170670039
LT,2020,8,other,5278,3472.2000000000007,0.6578628268283442
LT,2020,8,regional,1812,1295.8000000000002,0.7151214128035321
LT,2020,9,business,2820,640.3999999999999,0.22709219858156024
LT,2020,9,cargo,2216,8080.4000000000015,3.6463898916967517
LT,2020,9,lowcost,5902,6192.4,1.049203659776347
LT,2020,9,mainline,3454,7315.700000000003,2.118037058482919
LT,2020,9,other,4877,3460.3,0.7095140455197868
LT,2020,9,regional,2128,1552.8,0.7296992481203007
LT,2020,10,business,1289,554.6000000000001,0.43025601241272315
LT,2020,10,cargo,4147,9018.600000000004,2.1747287195563065
LT,2020,10,lowcost,4277,4526.0,1.0582183773673135
LT,2020,10,mainline,3510,8266.600000000004,2.3551566951566962
LT,2020,10,other,3799,3132.4,0.824532771782048
LT,2020,10,regional,1527,1101.9,0.7216110019646366
LT,2020,11,business,1052,475.6000000000003,0.452091254752852
LT,2020,11,cargo,2544,9479.000000000013,3.726022012578621
LT,2020,11,lowcost,3942,2590.3999999999996,0.6571283612379502
LT,2020,11,mainline,3339,8318.400000000003,2.4912848158131187
LT,2020,11,other,5975,4364.800000000001,0.7305104602510462
LT,2020,11,regional,1304,972.3999999999997,0.7457055214723924
LT,2020,12,business,1290,574.8000000000003,0.44558139534883745
LT,2020,12,cargo,2602,9353.100000000004,3.594581091468103
LT,2020,12,lowcost,2353,2654.0,1.127921801954951
LT,2020,12,mainline,3457,8711.099999999993,2.5198437951981467
LT,2020,12,other,6035,4538.099999999996,0.7519635459817723
LT,2020,12,regional,1202,873.3,0.7265391014975041
LT,2021,1,business,1039,432.9999999999996,0.4167468719922999
LT,2021,1,cargo,2283,8183.799999999997,3.584669294787559
LT,2021,1,lowcost,5310,2446.1000000000004,0.46065913370998124
LT,2021,1,mainline,3353,8989.100000000004,2.680912615568149
LT,2021,1,other,1487,3019.0000000000014,2.030262273032953
LT,2021,1,regional,1239,928.0,0.7489911218724778
LT,2021,2,business,962,391.79999999999967,0.40727650727650694
LT,2021,2,cargo,3413,7219.500000000001,2.1152944623498393
LT,2021,2,lowcost,1381,1549.8999999999996,1.1223026792179578
LT,2021,2,mainline,2652,6651.999999999996,2.5082956259426834
LT,2021,2,other,1688,3508.499999999999,2.0784952606635065
LT,2021,2,regional,987,725.2000000000002,0.7347517730496456
LT,2021,3,business,1113,453.3999999999998,0.4073674752920034
LT,2021,3,cargo,2346,8885.3,3.787425404944586
LT,2021,3,lowcost,1777,1930.2,1.086212718064153
LT,2021,3,mainline,3431,8369.400000000001,2.439347129116876
LT,2021,3,other,4108,3454.2999999999997,0.8408714703018499
LT,2021,3,regional,1530,851.6999999999999,0.5566666666666666
LT,2021,4,business,1182,506.9,0.4288494077834179
LT,2021,4,cargo,2320,8743.299999999994,3.7686637931034457
LT,2021,4,lowcost,2392,2559.3999999999996,1.069983277591973
LT,2021,4,mainline,3827,8882.599999999999,2.3210347530702897
LT,2021,4,other,4157,3627.099999999996,0.8725282655761356
LT,2021,4,regional,1299,1008.9,0.7766743648960739
LT,2021,5,business,1243,601.0000000000002,0.4835076427996784
LT,2021,5,cargo,2331,9274.3,3.9786786786786785
LT,2021,5,lowcost,3172,3527.9,1.1122005044136192
LT,2021,5,mainline,4725,10407.800000000001,2.202708994708995
LT,2021,5,other,5491,4793.099999999998,0.8729011109087593
LT,2021,5,regional,1481,1128.4000000000003,0.7619176232275492
LT,2021,6,business,2248,1530.600000000002,0.6808718861209974
LT,2021,6,cargo,2267,10434.000000000002,4.602558447287165
LT,2021,6,lowcost,10231,6955.799999999996,0.6798748900400738
LT,2021,6,mainline,4982,10292.600000000004,2.0659574468085116
LT,2021,6,other,6558,5388.099999999995,0.8216071973162542
LT,2021,6,regional,1622,1398.4,0.8621454993834773
LT,2021,7,business,6853,1946.2999999999975,0.284007004231723
